fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,idema,nombre_estacion
2023-01-18,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"4,7",Ip,"2,0",04:20,"7,4",14:20,31,"4,7","14,4",08:30,"7,8","938,6",Varias,"923,6",01,61,90,00:10,42,15:00,3196,Cuatro Vientos
2023-01-19,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"3,6",Ip,"-0,6",01:00,"7,8",12:20,23,"6,7","16,1",20:30,"5,0","941,2",09,"934,4",20,68,90,Varias,50,11:00,3196,Cuatro Vientos
2023-01-20,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"9,9","0,0","6,6",Varias,"13,2",15:20,26,"5,8","14,4",03:10,"8,9","940,2",21,"934,8",00,59,93,04:00,46,15:00,3196,Cuatro Vientos
2023-01-21,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"7,2","0,0","3,3",07:45,"11,0",Varias,3,"1,9","8,9",22:40,"8,4","943,8",24,"939,2",05,56,91,04:00,35,Varias,3196,Cuatro Vientos
2023-01-22,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"4,3","0,0","-1,0",Varias,"9,6",Varias,1,"2,2","10,8",15:00,"9,3","945,2",10,"943,5",06,28,61,Varias,20,13:00,3196,Cuatro Vientos
2023-01-23,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"3,8","0,0","-2,5",Varias,"10,1",14:15,36,"3,3","13,3",17:30,"9,3","944,1",00,"939,0",16,50,74,06:00,40,14:00,3196,Cuatro Vientos
2023-01-24,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"1,8","0,0","-2,1",02:10,"5,8",Varias,3,"1,9","7,8",13:20,"3,2","945,4",23,"941,6",00,63,76,08:30,52,17:30,3196,Cuatro Vientos
2023-01-25,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"4,6","0,0","-1,5",00:00,"10,8",15:30,4,"2,8","7,2",07:00,"9,3","947,0",10,"943,8",24,53,72,Varias,35,15:00,3196,Cuatro Vientos
2023-01-26,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"4,7","0,0","-1,0",07:20,"10,4",14:50,2,"1,9","6,1",17:20,"8,7","943,8",00,"935,7",15,59,78,07:00,39,16:00,3196,Cuatro Vientos
2023-01-27,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"2,9","0,0","-3,2",03:30,"9,0",14:10,36,"4,2","13,3",12:30,"8,6","938,3",19,"935,7",14,54,78,07:00,32,15:30,3196,Cuatro Vientos
2023-01-28,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"3,8","0,0","-2,6",06:15,"10,3",15:50,1,"2,5","10,3",13:20,"9,6","941,5",23,"937,9",00,53,81,07:00,36,Varias,3196,Cuatro Vientos
2023-01-29,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"2,3","0,0","-3,0",05:30,"7,6",16:20,8,"1,9","8,3",12:10,"9,5","946,2",24,"941,2",00,58,78,06:00,45,Varias,3196,Cuatro Vientos
2023-01-30,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"3,7","0,0","-2,2",05:30,"9,6",15:30,26,"1,1","6,7",13:40,"9,2","948,9",23,"946,2",00,64,83,06:00,45,16:00,3196,Cuatro Vientos
2023-01-31,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"4,8","0,0","-3,0",Varias,"12,6",16:10,25,"0,3","5,3",14:40,"9,4","949,2",10,"946,1",16,64,91,Varias,39,16:00,3196,Cuatro Vientos
2023-02-01,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"6,8","0,0","0,1",05:00,"13,4",Varias,10,"1,9","6,1",13:30,"9,7","948,0",10,"945,2",16,55,74,Varias,40,15:50,3196,Cuatro Vientos
2023-02-02,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"7,5","0,0","0,5",07:30,"14,5",Varias,36,"1,1","4,2",02:30,"9,8","950,2",24,"947,1",01,57,79,06:00,39,15:00,3196,Cuatro Vientos
2023-02-03,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"9,0","0,0","-0,2",06:40,"18,1",Varias,27,"0,3","4,7",Varias,"9,9","952,0",Varias,"949,6",03,53,88,07:00,28,16:00,3196,Cuatro Vientos
2023-02-04,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"8,5","0,0","-0,4",02:10,"17,4",15:50,23,"0,8","5,3",15:20,"9,9","951,4",10,"948,4",15,46,60,07:15,23,15:30,3196,Cuatro Vientos
2023-02-05,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"10,2","0,0","2,4",04:40,"17,9",15:50,36,"1,9","7,2",07:00,"10,0","951,6",10,"947,0",24,31,54,02:00,23,15:00,3196,Cuatro Vientos
2023-02-06,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"6,8",Ip,"1,6",07:00,"12,0",16:50,5,"3,9","11,9",11:00,"9,7","947,0",00,"941,5",15,57,70,18:00,33,Varias,3196,Cuatro Vientos
2023-02-07,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"4,4","1,7","0,8",05:50,"8,0",Varias,12,"1,1","11,4",17:10,"2,8","943,8",00,"938,3",16,77,94,18:00,55,12:00,3196,Cuatro Vientos
2023-02-08,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"6,4","0,0","2,4",Varias,"10,4",16:30,3,"2,2","8,9",04:00,"2,2","946,8",24,"941,5",00,66,79,23:59,57,13:00,3196,Cuatro Vientos
2023-02-09,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"7,2","0,0","3,3",23:59,"11,2",15:10,12,"1,9","5,6",14:50,"5,6","953,8",24,"946,6",02,67,90,08:30,42,Varias,3196,Cuatro Vientos
2023-02-10,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"5,6","0,0","1,2",06:30,"10,1",14:30,9,"1,9","8,9",14:00,"9,6","955,8",10,"952,2",17,62,85,Varias,42,16:00,3196,Cuatro Vientos
2023-02-11,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"6,0","0,0","0,5",05:50,"11,5",15:00,9,"3,6","10,8",16:20,"9,8","953,2",00,"948,8",Varias,60,76,Varias,45,15:00,3196,Cuatro Vientos
2023-02-12,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"6,8","0,0","1,5",04:30,"12,2",Varias,10,"2,8","7,2",10:30,"9,3","951,4",24,"948,7",15,59,77,06:00,44,Varias,3196,Cuatro Vientos
2023-02-13,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"6,2","0,0","1,3",07:30,"11,0",Varias,8,"3,1","8,3",12:30,"9,5","953,3",09,"950,0",15,67,88,08:00,51,16:00,3196,Cuatro Vientos
2023-02-14,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"7,6","0,0","4,6",00:40,"10,6",15:50,9,"3,3","9,2",16:20,"2,7","951,1",00,"946,6",15,68,81,01:00,58,Varias,3196,Cuatro Vientos
2023-02-15,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"9,8","0,0","6,2",05:50,"13,4",15:50,8,"1,4","6,1",01:30,"7,4","948,2",24,"945,8",16,62,78,Varias,50,15:00,3196,Cuatro Vientos
2023-02-16,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"9,2","0,0","2,7",06:30,"15,8",Varias,7,"1,1","7,8",14:40,"10,1","949,9",Varias,"944,4",16,55,84,05:00,31,14:00,3196,Cuatro Vientos
2023-02-17,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"8,9","0,0","1,5",Varias,"16,3",15:50,9,"1,7","7,2",11:40,"9,9","951,7",10,"948,1",16,43,67,08:00,26,15:40,3196,Cuatro Vientos
2023-02-18,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"10,2","0,0","5,2",02:20,"15,3",16:15,5,"2,2","6,1",13:00,"1,7","950,3",10,"946,5",18,39,54,23:59,34,12:00,3196,Cuatro Vientos
2023-02-19,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"12,6","0,0","6,0",06:45,"19,1",15:20,8,"1,7","7,8",22:40,"6,7","947,6",00,"943,4",16,52,74,07:00,34,15:50,3196,Cuatro Vientos
2023-02-20,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,4","0,0","7,8",07:40,"18,9",15:20,13,"3,3","8,3",15:10,"4,0","945,3",10,"940,5",16,46,71,08:00,32,Varias,3196,Cuatro Vientos
2023-02-21,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,0","0,0","8,0",06:20,"18,0",Varias,22,"2,2","7,2",15:50,"6,2","941,7",00,"937,3",16,47,66,23:59,37,14:00,3196,Cuatro Vientos
2023-02-22,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"11,2","0,0","5,7",Varias,"16,7",15:40,20,"2,2","7,8",16:50,"8,6","939,3",Varias,"934,1",24,62,81,Varias,45,16:00,3196,Cuatro Vientos
2023-02-23,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"5,9",Ip,"2,0",23:59,"9,8",15:40,26,"4,7","15,6",13:50,"5,3","934,1",00,"927,8",13,73,88,08:00,51,16:00,3196,Cuatro Vientos
2023-02-24,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"4,6","0,0","-1,5",07:10,"10,7",15:15,17,"1,7","6,7",16:50,"10,5","931,8",09,"928,0",16,56,84,07:00,35,15:00,3196,Cuatro Vientos
2023-02-25,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"4,5","0,0","-1,0",05:50,"10,0",12:40,27,"1,4","9,7",14:30,"9,6","928,2",00,"925,1",14,65,79,23:59,44,13:00,3196,Cuatro Vientos
2023-02-26,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"5,8","0,0","-0,8",05:50,"12,4",15:20,23,"3,3","10,3",13:00,"9,3","931,7",24,"926,9",15,58,85,07:00,40,Varias,3196,Cuatro Vientos
2023-02-27,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"3,0","0,0","-1,8",05:30,"7,8",14:45,29,"3,3","11,9",15:40,"10,5","937,4",Varias,"931,6",00,38,63,Varias,32,12:00,3196,Cuatro Vientos
2023-02-28,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"3,3","0,0","-3,8",04:00,"10,4",15:20,3,"1,7","7,8",15:40,"10,8","940,7",10,"937,3",00,49,75,07:20,23,15:30,3196,Cuatro Vientos
2023-03-01,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"1,8","0,0","-4,0",06:50,"7,7",16:05,18,"1,4","9,7",11:30,"8,1","939,3",00,"934,9",16,52,69,06:00,37,17:00,3196,Cuatro Vientos
2023-03-02,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"4,6","0,0","-2,5",06:20,"11,6",16:30,20,"1,7","7,2",15:50,"10,0","940,2",Varias,"934,9",Varias,50,75,06:00,36,Varias,3196,Cuatro Vientos
2023-03-03,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"6,5","0,0","-1,0",07:00,"14,0",15:50,36,"1,9","7,8",20:00,"10,0","941,0",24,"937,0",15,48,74,06:00,29,15:00,3196,Cuatro Vientos
2023-03-04,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"6,7","0,0","0,2",05:40,"13,2",16:20,12,"2,2","6,1",15:20,"9,7","941,8",09,"938,3",16,53,77,07:00,36,Varias,3196,Cuatro Vientos
2023-03-05,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"6,1","2,7","1,2",07:00,"11,0",14:20,18,"1,7","9,2",15:10,"0,0","939,0",00,"933,4",24,73,100,Varias,44,14:00,3196,Cuatro Vientos
2023-03-06,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"8,9","0,2","4,4",00:00,"13,4",15:30,23,"6,1","10,8",12:40,"5,9","934,0",09,"931,1",24,79,99,08:00,62,Varias,3196,Cuatro Vientos
2023-03-07,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"11,4","1,3","7,5",01:20,"15,2",Varias,99,"7,2","12,5",Varias,"6,9","934,1",09,"929,5",05,73,100,Varias,50,Varias,3196,Cuatro Vientos
2023-03-08,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,2","12,3","9,6",05:50,"16,9",12:40,22,"7,8","18,6",12:00,"4,2","935,5",22,"932,8",04,72,100,06:00,46,15:50,3196,Cuatro Vientos
2023-03-09,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"14,2","0,1","10,5",Varias,"18,0",15:15,23,"5,3","20,6",15:30,"7,6","939,1",24,"933,3",06,73,96,Varias,52,Varias,3196,Cuatro Vientos
2023-03-10,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,4","0,0","7,6",05:50,"19,2",15:30,26,"5,0","11,4",09:00,"9,5","944,2",23,"939,1",00,69,94,06:00,48,16:00,3196,Cuatro Vientos
2023-03-11,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"14,6","0,0","8,4",03:40,"20,8",15:50,18,"4,7","10,8",13:00,"8,0","943,9",00,"940,8",14,73,99,Varias,49,Varias,3196,Cuatro Vientos
2023-03-12,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"15,4","0,0","9,2",05:50,"21,6",16:20,30,"1,4","9,7",01:20,"9,6","943,6",Varias,"939,4",24,70,87,06:00,41,00:00,3196,Cuatro Vientos
2023-03-13,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"15,0","0,0","9,4",05:00,"20,5",13:50,21,"6,1","21,7",15:50,"10,0","939,6",23,"934,6",14,62,96,06:50,30,13:50,3196,Cuatro Vientos
2023-03-14,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"12,2","0,0","6,4",06:30,"17,9",13:55,27,"3,3","11,4",04:00,"9,2","942,4",09,"939,4",00,47,67,06:00,35,14:00,3196,Cuatro Vientos
2023-03-15,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,0","0,0","5,5",06:30,"20,5",16:15,9,"1,4","5,6",10:20,"10,3","941,5",00,"936,8",24,51,74,Varias,23,16:10,3196,Cuatro Vientos
2023-03-16,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"15,1","0,0","7,2",06:10,"23,0",15:10,20,"1,9","8,3",23:50,"7,2","936,8",00,"930,6",18,46,74,06:00,30,15:00,3196,Cuatro Vientos
2023-03-17,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,8","0,0","10,7",08:00,"17,0",14:10,22,"7,2","16,4",13:50,"8,1","935,4",11,"931,6",Varias,56,94,07:45,29,14:10,3196,Cuatro Vientos
2023-03-18,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"10,6","0,3","5,3",05:30,"16,0",05:20,23,"2,5","10,8",00:10,"7,9","939,1",23,"934,9",02,73,93,05:00,52,Varias,3196,Cuatro Vientos
2023-03-19,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"12,7","0,0","6,4",05:50,"19,0",15:10,5,"1,4","6,7",14:10,"10,4","943,3",22,"938,9",00,47,97,03:00,24,14:00,3196,Cuatro Vientos
2023-03-20,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,2","0,0","6,0",06:45,"20,5",16:15,23,"1,7","7,8",13:30,"10,1","943,2",09,"939,5",Varias,48,73,07:00,28,16:00,3196,Cuatro Vientos
2023-03-21,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"14,1","0,0","6,8",07:00,"21,4",16:20,26,"1,9","8,3",13:10,"9,5","940,1",09,"936,4",16,48,75,Varias,29,Varias,3196,Cuatro Vientos
2023-03-22,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"15,0","0,0","8,0",06:50,"22,0",16:30,22,"3,9","10,8",16:30,"9,7","938,2",10,"935,1",16,43,73,07:00,23,Varias,3196,Cuatro Vientos
2023-03-23,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"14,2","0,0","6,5",03:15,"21,8",14:00,22,"3,6","13,3",13:00,"8,9","937,3",Varias,"935,1",15,42,69,06:00,23,15:00,3196,Cuatro Vientos
2023-03-24,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"14,3","0,0","9,6",05:10,"19,0",16:05,23,"4,4","10,8",10:50,"5,2","942,6",23,"936,5",00,68,88,22:30,47,15:50,3196,Cuatro Vientos
2023-03-25,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,8","0,0","6,5",06:20,"21,0",15:30,18,"4,4","11,4",17:10,"8,9","944,1",09,"940,0",17,58,100,Varias,28,15:00,3196,Cuatro Vientos
2023-03-26,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"14,2","0,0","8,0",05:50,"20,5",15:45,27,"5,0","13,3",15:30,"10,4","943,3",23,"939,9",03,45,92,Varias,13,15:00,3196,Cuatro Vientos
2023-03-27,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,8","0,0","6,5",04:15,"21,0",17:00,30,"2,2","6,7",00:10,"10,8","944,4",10,"941,0",16,38,62,05:00,22,14:50,3196,Cuatro Vientos
2023-03-28,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"15,4","0,0","7,2",04:50,"23,6",15:50,18,"1,1","6,1",17:20,"10,1","945,2",09,"942,6",01,35,51,07:00,23,16:00,3196,Cuatro Vientos
2023-03-29,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"17,8","0,0","9,6",04:20,"26,0",15:05,23,"3,1","10,3",17:00,"10,4","944,7",09,"940,3",18,36,55,Varias,24,Varias,3196,Cuatro Vientos
2023-03-30,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"16,2","0,0","10,2",06:15,"22,2",15:30,23,"5,8","13,3",18:00,"8,2","944,7",10,"941,8",04,55,70,06:00,37,15:00,3196,Cuatro Vientos
2023-03-31,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"15,4","0,0","10,0",05:30,"20,9",15:20,23,"6,1","11,9",Varias,"6,7","943,7",00,"940,4",Varias,68,87,Varias,50,17:00,3196,Cuatro Vientos
2023-04-01,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"14,4","0,0","9,0",05:40,"19,9",14:30,26,"5,6","16,1",14:00,"7,9","942,8",07,"939,3",15,55,69,07:00,42,18:00,3196,Cuatro Vientos
2023-04-02,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"11,6","0,0","4,2",05:10,"19,0",16:10,6,"2,5","8,9",13:00,"10,3","945,2",09,"942,4",Varias,44,73,07:00,26,Varias,3196,Cuatro Vientos
2023-04-03,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"12,0","0,0","4,0",05:40,"20,0",16:10,22,"1,9","7,2",16:40,"9,9","943,2",00,"933,4",Varias,37,69,06:00,22,14:00,3196,Cuatro Vientos
2023-04-04,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,8","0,0","7,0",05:45,"20,7",Varias,8,"3,6","12,5",15:10,"11,3","938,8",24,"932,8",03,25,52,06:00,13,16:00,3196,Cuatro Vientos
2023-04-05,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,2","0,0","4,2",05:40,"22,1",Varias,7,"1,1","7,8",09:30,"10,8","940,0",09,"935,8",Varias,22,35,07:00,11,10:00,3196,Cuatro Vientos
2023-04-06,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"16,6","0,0","9,1",05:50,"24,1",15:20,10,"1,7","5,6",11:20,"10,7","939,3",09,"936,2",17,28,37,Varias,21,Varias,3196,Cuatro Vientos
2023-04-07,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"16,4","0,0","8,0",05:55,"24,7",Varias,20,"2,5","8,9",13:30,"10,3","938,4",07,"934,8",16,27,50,06:00,16,Varias,3196,Cuatro Vientos
2023-04-08,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"17,4","0,0","8,8",06:15,"26,0",15:15,22,"1,7","7,8",13:30,"10,8","938,5",09,"936,0",15,31,56,06:00,17,20:00,3196,Cuatro Vientos
2023-04-09,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"18,9","0,0","10,5",06:00,"27,3",Varias,26,"3,3","9,7",13:40,"9,2","942,0",22,"938,0",00,35,63,06:00,21,18:00,3196,Cuatro Vientos
2023-04-10,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"20,3","0,0","13,2",05:50,"27,4",15:30,23,"1,9","11,4",14:50,"8,8","943,6",10,"941,2",02,33,56,07:00,15,15:00,3196,Cuatro Vientos
2023-04-11,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"18,6","0,0","10,8",05:50,"26,4",15:30,23,"4,2","11,4",16:20,"10,3","943,3",00,"937,4",24,37,60,06:00,18,15:20,3196,Cuatro Vientos
2023-04-12,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"14,6","0,2","9,4",06:15,"19,9",11:40,26,"3,9","13,3",17:20,"7,0","937,4",00,"933,8",17,61,85,06:00,39,Varias,3196,Cuatro Vientos
2023-04-13,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"11,8","0,0","6,5",05:45,"17,0",15:15,29,"4,4","12,8",01:10,"10,9","940,0",Varias,"936,3",01,41,57,01:00,30,13:00,3196,Cuatro Vientos
2023-04-14,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"13,5","0,0","7,0",05:20,"20,0",16:30,28,"4,7","16,4",21:00,"8,5","940,0",23,"937,0",16,58,75,07:00,39,17:30,3196,Cuatro Vientos
2023-04-15,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"16,7","0,0","9,7",06:10,"23,7",15:50,32,"2,2","11,9",02:50,"12,4","942,0",22,"939,3",02,44,66,06:00,32,Varias,3196,Cuatro Vientos
2023-04-16,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"17,4","0,0","10,0",05:30,"24,8",15:30,2,"2,8","12,5",02:30,"12,3","942,2",07,"937,3",Varias,38,69,06:00,17,18:00,3196,Cuatro Vientos
2023-04-17,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"17,4","0,0","9,3",05:50,"25,5",Varias,4,"2,2","10,3",22:40,"12,4","938,0",Varias,"932,6",17,29,44,Varias,24,Varias,3196,Cuatro Vientos
2023-04-18,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"16,4","0,0","9,5",05:50,"23,2",15:30,10,"2,5","9,2",22:30,"12,2","934,8",00,"930,4",17,39,57,07:00,23,Varias,3196,Cuatro Vientos
2023-04-19,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"17,4","0,0","10,3",05:45,"24,6",16:50,12,"1,9","12,5",00:10,"12,2","935,1",08,"931,6",18,40,66,Varias,24,Varias,3196,Cuatro Vientos
2023-04-20,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"19,0","0,0","10,6",05:50,"27,4",15:30,26,"3,9","11,4",15:20,"11,4","933,1",00,"928,5",17,31,58,06:00,20,Varias,3196,Cuatro Vientos
2023-04-21,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"18,3","7,0","11,0",05:50,"25,6",14:50,23,"3,9","13,3",14:10,"9,3","929,6",24,"925,7",16,39,57,06:00,24,15:00,3196,Cuatro Vientos
2023-04-22,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"16,1","0,1","11,2",05:55,"21,0",16:00,24,"4,4","11,9",10:30,"9,4","936,1",24,"929,4",Varias,60,100,07:00,34,Varias,3196,Cuatro Vientos
2023-04-23,3196,"MADRID, CUATRO VIENTOS",MADRID,690,"16,8","0,0","9,5",05:40,"24,0",14:20,31,"4,2","10,8",23:59,"12,0","937,9",23,"935,0",15,47,71,06:00,33,Varias,3196,Cuatro Vientos
