fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,idema,nombre_estacion,dir,velmedia,racha,horaracha
2022-12-07,3195,"MADRID, RETIRO",MADRID,667,"10,6","2,4","8,5",22:20,"12,6",14:20,"939,0",00,"932,6",24,92,99,Varias,76,14:40,3195,Madrid Retiro,08,"0,8","3,9",10:30
2022-12-08,3195,"MADRID, RETIRO",MADRID,667,"9,8","17,7","7,9",06:30,"11,7",14:30,"932,6",00,"924,1",16,99,99,Varias,94,Varias,3195,Madrid Retiro,25,"1,9","7,8",17:40
2022-12-09,3195,"MADRID, RETIRO",MADRID,667,"9,4","10,4","7,9",23:59,"11,0",14:40,"926,9",24,"921,9",14,98,99,Varias,92,14:00,3195,Madrid Retiro,27,"0,8","5,3",19:50
2022-12-10,3195,"MADRID, RETIRO",MADRID,667,"9,9","8,5","7,3",07:50,"12,5",14:00,"934,1",18,"926,7",01,86,99,Varias,61,14:20,3195,Madrid Retiro,25,"1,7","8,3",21:50
2022-12-11,3195,"MADRID, RETIRO",MADRID,667,"7,4","4,1","5,7",09:30,"9,2",23:50,"933,2",00,"927,3",14,97,99,Varias,82,00:00,3195,Madrid Retiro,27,"1,4","9,7",01:40
2022-12-12,3195,"MADRID, RETIRO",MADRID,667,"10,8","19,5","8,0",03:50,"13,7",18:50,"933,7",03,"926,9",16,99,99,Varias,96,23:59,3195,Madrid Retiro,24,"3,3","11,9",13:10
2022-12-13,3195,"MADRID, RETIRO",MADRID,667,"13,0","26,1","11,5",23:40,"14,5",18:40,"930,5",00,"924,2",20,99,99,Varias,88,23:59,3195,Madrid Retiro,23,"1,9","13,1",19:00
2022-12-14,3195,"MADRID, RETIRO",MADRID,667,"11,4","26,6","9,9",Varias,"12,9",11:40,"930,2",03,"923,1",19,96,99,Varias,84,10:50,3195,Madrid Retiro,26,"1,9","7,8",02:00
2022-12-15,3195,"MADRID, RETIRO",MADRID,667,"9,6","0,3","8,3",22:10,"11,0",13:50,"928,6",24,"922,4",06,89,99,Varias,80,15:50,3195,Madrid Retiro,27,"2,8","8,6",13:10
2022-12-16,3195,"MADRID, RETIRO",MADRID,667,"8,0","2,0","5,9",05:30,"10,1",12:00,"936,3",24,"928,5",01,91,99,Varias,79,11:50,3195,Madrid Retiro,26,"1,1","5,0",01:20
2022-12-17,3195,"MADRID, RETIRO",MADRID,667,"9,8","0,0","8,0",23:59,"11,5",13:40,"945,6",23,"935,9",01,87,97,23:30,76,14:00,3195,Madrid Retiro,99,"1,7","4,2",Varias
2022-12-18,3195,"MADRID, RETIRO",MADRID,667,"8,4","0,0","5,9",05:20,"10,9",15:40,"950,0",11,"945,4",00,90,99,Varias,73,16:00,3195,Madrid Retiro,04,"0,3","5,0",23:00
2022-12-19,3195,"MADRID, RETIRO",MADRID,667,"8,5","0,0","5,7",04:00,"11,3",15:30,"950,2",10,"947,1",24,89,99,Varias,77,13:50,3195,Madrid Retiro,05,"0,8","5,0",18:50
2022-12-20,3195,"MADRID, RETIRO",MADRID,667,"7,9","11,0","5,9",01:50,"9,9",21:00,"947,2",00,"943,2",16,97,99,Varias,84,10:10,3195,Madrid Retiro,11,"0,6","4,4",11:40
2022-12-21,3195,"MADRID, RETIRO",MADRID,667,"10,9","0,0","8,5",00:20,"13,3",13:30,"949,3",23,"945,8",06,91,99,Varias,82,14:00,3195,Madrid Retiro,26,"2,8","8,9",08:00
2022-12-22,3195,"MADRID, RETIRO",MADRID,667,"12,2","0,3","10,2",07:00,"14,1",13:30,"951,0",11,"948,9",05,90,99,Varias,78,13:30,3195,Madrid Retiro,23,"2,5","6,9",13:50
2022-12-23,3195,"MADRID, RETIRO",MADRID,667,"11,0","0,1","10,3",22:20,"11,7",14:40,"950,3",11,"947,2",24,92,99,Varias,86,15:30,3195,Madrid Retiro,22,"1,7","6,7",10:50
2022-12-24,3195,"MADRID, RETIRO",MADRID,667,"9,4","0,0","7,8",20:20,"11,1",14:10,"947,2",00,"943,3",24,92,99,Varias,84,14:10,3195,Madrid Retiro,16,"0,8","3,3",10:00
2022-12-25,3195,"MADRID, RETIRO",MADRID,667,"10,0","0,0","5,9",05:30,"14,2",14:50,"945,7",24,"942,4",15,83,99,Varias,64,14:10,3195,Madrid Retiro,15,"1,4","5,0",10:10
2022-12-26,3195,"MADRID, RETIRO",MADRID,667,"10,9","0,0","6,6",08:10,"15,2",14:40,"952,3",23,"945,4",00,76,95,05:40,52,14:40,3195,Madrid Retiro,99,"1,4","3,6",Varias
2022-12-27,3195,"MADRID, RETIRO",MADRID,667,"9,4","0,0","5,2",07:40,"13,7",14:30,"954,3",10,"950,9",24,82,97,07:40,63,14:30,3195,Madrid Retiro,99,"1,1","2,8",Varias
2022-12-28,3195,"MADRID, RETIRO",MADRID,667,"8,8","0,0","4,6",07:00,"13,0",Varias,"950,9",00,"945,7",24,83,98,07:40,65,15:00,3195,Madrid Retiro,25,"0,8","6,1",20:40
2022-12-29,3195,"MADRID, RETIRO",MADRID,667,"9,8","0,0","8,1",02:30,"11,6",15:50,"946,3",11,"944,2",15,89,95,17:30,83,23:59,3195,Madrid Retiro,22,"2,5","9,2",15:20
2022-12-30,3195,"MADRID, RETIRO",MADRID,667,"10,4","0,0","7,9",23:59,"12,9",14:10,"949,4",Varias,"944,3",Varias,70,83,00:00,64,17:50,3195,Madrid Retiro,24,"3,3","12,2",01:20
2022-12-31,3195,"MADRID, RETIRO",MADRID,667,"8,9","0,0","4,7",08:00,"13,1",15:00,"949,7",10,"947,3",16,70,92,08:10,40,15:10,3195,Madrid Retiro,05,"0,8","4,7",23:50
