fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,idema,nombre_estacion
2023-02-06,3129,MADRID AEROPUERTO,MADRID,609,"5,0","0,0","-2,4",07:45,"12,3",14:48,4.0,"3,3","12,8",10:25,"9,1","959,3",00,"953,6",16,58,84.0,08:01,32.0,10:30,3129,Aeropuerto Barajas
2023-02-07,3129,MADRID AEROPUERTO,MADRID,609,"4,2","0,8","-2,2",07:15,"10,7",15:40,18.0,"2,8","8,3",Varias,"2,5","956,3",00,"950,4",16,74,92.0,07:25,46.0,16:00,3129,Aeropuerto Barajas
2023-02-08,3129,MADRID AEROPUERTO,MADRID,609,"6,9","0,0","2,3",04:35,"11,5",15:31,36.0,"2,5","7,2",11:46,"2,1","959,2",Varias,"954,2",00,66,81.0,05:18,50.0,15:54,3129,Aeropuerto Barajas
2023-02-09,3129,MADRID AEROPUERTO,MADRID,609,"7,0","0,0","1,4",22:52,"12,5",14:42,22.0,"1,4","6,7",13:53,"3,4","966,4",Varias,"958,9",03,68,91.0,08:01,45.0,16:52,3129,Aeropuerto Barajas
2023-02-10,3129,MADRID AEROPUERTO,MADRID,609,"5,0","0,0","-0,8",06:48,"10,9",15:45,99.0,"1,4","5,8",Varias,"7,6","968,2",Varias,"964,4",17,63,91.0,06:54,38.0,15:50,3129,Aeropuerto Barajas
2023-02-11,3129,MADRID AEROPUERTO,MADRID,609,"4,4","0,0","-3,1",05:59,"12,0",Varias,99.0,"2,5","8,3",Varias,"9,4","966,0",00,"961,0",16,61,88.0,07:09,37.0,16:07,3129,Aeropuerto Barajas
2023-02-12,3129,MADRID AEROPUERTO,MADRID,609,"4,8","0,0","-2,5",04:41,"12,2",Varias,99.0,"2,8","5,0",Varias,"6,1","964,0",Varias,"960,8",15,65,88.0,04:46,46.0,16:17,3129,Aeropuerto Barajas
2023-02-13,3129,MADRID AEROPUERTO,MADRID,609,"4,6","0,0","-2,3",06:58,"11,6",15:47,13.0,"1,7","7,8",13:58,"8,9","966,0",Varias,"962,3",16,70,94.0,Varias,48.0,15:03,3129,Aeropuerto Barajas
2023-02-14,3129,MADRID AEROPUERTO,MADRID,609,"6,0","0,0","0,9",03:53,"11,0",13:41,13.0,"2,8","6,7",16:24,"1,8","963,7",00,"958,7",16,70,91.0,03:55,56.0,14:09,3129,Aeropuerto Barajas
2023-02-15,3129,MADRID AEROPUERTO,MADRID,609,"9,0","0,0","3,4",23:51,"14,5",15:44,99.0,"1,1","4,7",Varias,"8,5","960,5",Varias,"957,8",16,63,87.0,Varias,42.0,15:55,3129,Aeropuerto Barajas
2023-02-16,3129,MADRID AEROPUERTO,MADRID,609,"8,0","0,0","-0,6",07:02,"16,5",16:06,4.0,"1,4","6,1",14:06,"9,8","962,3",Varias,"959,2",16,54,94.0,07:38,24.0,16:16,3129,Aeropuerto Barajas
2023-02-17,3129,MADRID AEROPUERTO,MADRID,609,"7,8","0,0","-1,9",07:14,"17,5",16:14,99.0,"1,1","5,8",Varias,"9,6","964,3",Varias,"960,1",16,52,88.0,07:17,19.0,14:54,3129,Aeropuerto Barajas
2023-02-18,3129,MADRID AEROPUERTO,MADRID,609,"8,2","0,0","0,2",05:57,"16,3",15:24,32.0,"1,7","4,7",Varias,"1,4","962,7",Varias,"958,5",17,52,72.0,06:32,31.0,15:19,3129,Aeropuerto Barajas
2023-02-19,3129,MADRID AEROPUERTO,MADRID,609,"11,4","0,0","3,0",07:36,"19,7",14:26,3.0,"1,4","5,0",14:36,"5,9","959,8",00,"955,2",16,55,86.0,06:06,31.0,14:31,3129,Aeropuerto Barajas
2023-02-20,3129,MADRID AEROPUERTO,MADRID,609,"12,1","0,0","4,2",06:58,"20,0",14:30,16.0,"2,8","10,8",15:24,"4,0","957,5",Varias,"952,3",16,49,86.0,07:10,24.0,15:34,3129,Aeropuerto Barajas
2023-02-21,3129,MADRID AEROPUERTO,MADRID,609,"11,2","0,0","4,1",07:30,"18,4",14:59,22.0,"1,9","9,7",15:43,"3,9","953,8",01,"948,8",16,53,79.0,07:33,36.0,13:36,3129,Aeropuerto Barajas
2023-02-22,3129,MADRID AEROPUERTO,MADRID,609,"9,5","0,0","2,1",06:41,"16,9",15:06,20.0,"2,2","8,9",15:18,"8,2","951,6",Varias,"946,0",24,63,94.0,07:04,40.0,14:29,3129,Aeropuerto Barajas
2023-02-23,3129,MADRID AEROPUERTO,MADRID,609,"5,6","0,8","0,8",23:52,"10,3",10:55,22.0,"6,1","16,1",11:25,"2,9","946,0",00,"939,3",14,74,85.0,07:33,48.0,16:39,3129,Aeropuerto Barajas
2023-02-24,3129,MADRID AEROPUERTO,MADRID,609,"3,6","0,0","-3,8",06:44,"11,0",15:15,22.0,"1,7","6,7",19:54,"10,2","944,2",Varias,"939,7",17,57,94.0,05:30,32.0,16:56,3129,Aeropuerto Barajas
2023-02-25,3129,MADRID AEROPUERTO,MADRID,609,"3,5","0,3","-3,3",06:53,"10,3",14:22,26.0,"3,1","11,7",17:26,"5,8","940,4",00,"936,6",14,66,88.0,07:23,37.0,14:07,3129,Aeropuerto Barajas
2023-02-26,3129,MADRID AEROPUERTO,MADRID,609,"4,7","0,0","-3,3",05:11,"12,7",14:06,36.0,"4,4","16,1",22:02,"8,6","944,2",24,"938,6",14,58,93.0,03:19,33.0,13:28,3129,Aeropuerto Barajas
2023-02-27,3129,MADRID AEROPUERTO,MADRID,609,"3,6","0,0","-0,2",06:01,"7,4",13:53,99.0,"6,1","13,3",Varias,"8,6","949,7",Varias,"943,7",03,40,59.0,23:56,29.0,14:33,3129,Aeropuerto Barajas
2023-02-28,3129,MADRID AEROPUERTO,MADRID,609,"2,1","0,0","-5,9",06:48,"10,1",13:56,99.0,"3,6","11,7",Varias,"10,3","952,7",Varias,"949,6",00,52,78.0,07:17,34.0,13:27,3129,Aeropuerto Barajas
2023-03-01,3129,MADRID AEROPUERTO,MADRID,609,"1,8","0,0","-4,4",06:42,"7,9",16:27,99.0,"3,1","9,2",Varias,"6,9","951,9",00,"946,7",16,51,72.0,Varias,32.0,16:24,3129,Aeropuerto Barajas
2023-03-02,3129,MADRID AEROPUERTO,MADRID,609,"3,2","0,0","-5,4",05:16,"11,7",15:39,99.0,"1,4","6,1",Varias,"10,4","952,2",Varias,"947,4",03,53,84.0,06:19,30.0,15:42,3129,Aeropuerto Barajas
2023-03-03,3129,MADRID AEROPUERTO,MADRID,609,"4,8","0,0","-4,2",06:41,"13,7",16:25,36.0,"1,1","6,7",18:29,"10,3","953,2",Varias,"949,1",16,53,86.0,07:01,28.0,16:03,3129,Aeropuerto Barajas
2023-03-04,3129,MADRID AEROPUERTO,MADRID,609,"5,6","0,0","-2,5",06:34,"13,8",16:57,20.0,"1,9","6,7",11:49,"9,3","954,2",Varias,"950,1",17,56,85.0,04:57,32.0,16:24,3129,Aeropuerto Barajas
2023-03-05,3129,MADRID AEROPUERTO,MADRID,609,"4,1","2,0","-2,6",05:53,"10,8",13:38,23.0,"1,7","8,9",14:26,"0,3","951,4",01,"945,3",24,72,96.0,23:51,46.0,13:55,3129,Aeropuerto Barajas
2023-03-06,3129,MADRID AEROPUERTO,MADRID,609,"9,9","0,4","4,7",Varias,"15,1",15:14,99.0,"4,7","13,9",Varias,"3,3","946,0",Varias,"943,0",24,75,98.0,06:24,55.0,15:43,3129,Aeropuerto Barajas
2023-03-07,3129,MADRID AEROPUERTO,MADRID,609,"12,4","1,1","8,7",03:37,"16,2",14:53,99.0,"5,8","14,4",Varias,"7,3","946,3",23,"941,4",05,70,98.0,04:47,49.0,14:24,3129,Aeropuerto Barajas
2023-03-08,3129,MADRID AEROPUERTO,MADRID,609,"13,1","11,6","8,0",01:52,"18,2",12:52,23.0,"6,7","18,1",15:44,"1,3","947,0",Varias,"944,4",16,73,98.0,06:42,57.0,12:46,3129,Aeropuerto Barajas
2023-03-09,3129,MADRID AEROPUERTO,MADRID,609,"14,8","1,0","10,9",07:23,"18,7",14:54,23.0,"6,1","18,9",13:57,"5,1","950,4",Varias,"944,6",15,70,97.0,07:36,49.0,18:07,3129,Aeropuerto Barajas
2023-03-10,3129,MADRID AEROPUERTO,MADRID,609,"14,6","0,0","9,4",05:10,"19,8",15:35,99.0,"3,9","13,9",Varias,"10,5","955,9",Varias,"950,3",00,58,85.0,Varias,43.0,16:04,3129,Aeropuerto Barajas
2023-03-11,3129,MADRID AEROPUERTO,MADRID,609,"14,9","0,0","8,8",06:18,"21,0",14:33,99.0,"5,3","11,7",Varias,"9,1","955,5",00,"952,3",14,68,98.0,Varias,43.0,14:25,3129,Aeropuerto Barajas
2023-03-12,3129,MADRID AEROPUERTO,MADRID,609,"14,4","0,0","6,9",06:34,"21,9",14:30,27.0,"2,5","7,8",00:02,"10,4","955,7",Varias,"951,3",24,68,96.0,07:12,47.0,16:14,3129,Aeropuerto Barajas
2023-03-13,3129,MADRID AEROPUERTO,MADRID,609,"14,0","0,0","7,2",06:42,"20,8",14:22,22.0,"6,1","19,7",15:33,"10,7","951,3",00,"945,3",15,65,98.0,07:28,35.0,14:24,3129,Aeropuerto Barajas
2023-03-14,3129,MADRID AEROPUERTO,MADRID,609,"11,7","0,0","5,7",06:50,"17,7",14:27,25.0,"3,6","13,9",00:24,"9,5","954,3",Varias,"950,6",01,52,77.0,07:17,30.0,14:34,3129,Aeropuerto Barajas
2023-03-15,3129,MADRID AEROPUERTO,MADRID,609,"11,8","0,0","2,4",06:32,"21,2",16:34,21.0,"1,7","7,2",14:11,"10,9","953,8",01,"948,7",24,52,89.0,06:54,24.0,16:18,3129,Aeropuerto Barajas
2023-03-16,3129,MADRID AEROPUERTO,MADRID,609,"13,6","0,0","3,4",06:05,"23,7",15:58,23.0,"2,5","10,3",15:11,"7,7","948,8",00,"941,9",18,51,91.0,06:12,23.0,16:03,3129,Aeropuerto Barajas
2023-03-17,3129,MADRID AEROPUERTO,MADRID,609,"13,9","0,0","10,5",02:46,"17,3",15:02,20.0,"7,2","18,6",14:59,"6,9","947,2",Varias,"943,4",00,53,81.0,08:25,35.0,14:33,3129,Aeropuerto Barajas
2023-03-18,3129,MADRID AEROPUERTO,MADRID,609,"11,0","0,0","5,3",06:43,"16,8",14:48,23.0,"2,2","10,3",00:20,"5,0","951,0",Varias,"946,6",02,63,91.0,06:52,40.0,14:39,3129,Aeropuerto Barajas
2023-03-19,3129,MADRID AEROPUERTO,MADRID,609,"11,2","0,0","3,1",06:13,"19,3",16:03,34.0,"1,7","6,7",14:01,"11,0","955,3",Varias,"950,8",00,56,97.0,07:00,25.0,14:12,3129,Aeropuerto Barajas
2023-03-20,3129,MADRID AEROPUERTO,MADRID,609,"11,4","0,0","1,9",06:44,"20,9",15:50,22.0,"2,5","6,1",Varias,"11,0","955,4",02,"950,9",18,51,88.0,06:47,26.0,15:45,3129,Aeropuerto Barajas
2023-03-21,3129,MADRID AEROPUERTO,MADRID,609,"12,4","0,0","3,1",06:24,"21,8",15:47,21.0,"1,9","6,7",15:10,"10,8","952,0",Varias,"947,7",17,49,87.0,06:38,26.0,16:40,3129,Aeropuerto Barajas
2023-03-22,3129,MADRID AEROPUERTO,MADRID,609,"13,1","0,0","3,8",06:39,"22,4",15:01,21.0,"3,3","13,9",14:19,"10,3","950,1",Varias,"946,5",16,49,89.0,06:57,20.0,16:57,3129,Aeropuerto Barajas
2023-03-23,3129,MADRID AEROPUERTO,MADRID,609,"13,2","0,0","4,2",06:41,"22,1",15:23,22.0,"5,6","15,0",13:43,"8,9","949,3",09,"946,4",15,47,88.0,06:46,18.0,15:42,3129,Aeropuerto Barajas
2023-03-24,3129,MADRID AEROPUERTO,MADRID,609,"13,3","0,0","6,6",06:20,"20,0",15:57,22.0,"3,3","11,7",11:55,"4,8","954,4",Varias,"948,4",00,65,87.0,23:18,48.0,16:14,3129,Aeropuerto Barajas
2023-03-25,3129,MADRID AEROPUERTO,MADRID,609,"13,6","0,0","5,8",03:57,"21,4",15:53,22.0,"3,9","12,8",16:17,"8,9","956,2",Varias,"951,6",17,57,95.0,04:11,20.0,15:56,3129,Aeropuerto Barajas
2023-03-26,3129,MADRID AEROPUERTO,MADRID,609,"14,8","0,0","8,3",23:56,"21,2",13:57,29.0,"7,2","18,1",14:25,"11,3","955,0",Varias,"951,5",05,39,86.0,05:32,12.0,14:26,3129,Aeropuerto Barajas
2023-03-27,3129,MADRID AEROPUERTO,MADRID,609,"12,7","0,0","4,1",04:40,"21,3",17:09,27.0,"1,7","7,2",13:35,"11,3","956,3",Varias,"952,7",17,40,71.0,04:40,15.0,15:25,3129,Aeropuerto Barajas
2023-03-28,3129,MADRID AEROPUERTO,MADRID,609,"13,4","0,0","2,4",06:16,"24,3",15:32,99.0,"1,9","6,7",Varias,"11,1","957,4",Varias,"954,0",17,36,71.0,06:16,14.0,16:19,3129,Aeropuerto Barajas
2023-03-29,3129,MADRID AEROPUERTO,MADRID,609,"15,8","0,0","5,0",05:50,"26,6",15:49,22.0,"3,3","13,3",14:41,"11,2","956,7",Varias,"951,5",18,38,72.0,06:10,18.0,14:41,3129,Aeropuerto Barajas
2023-03-30,3129,MADRID AEROPUERTO,MADRID,609,"15,2","0,0","7,5",05:47,"23,0",14:32,22.0,"5,6","16,9",16:28,"8,0","956,4",Varias,"953,1",16,51,73.0,05:53,28.0,14:59,3129,Aeropuerto Barajas
2023-03-31,3129,MADRID AEROPUERTO,MADRID,609,"16,6","0,0","11,5",06:28,"21,8",15:04,99.0,"6,1","15,0",Varias,"5,8","955,4",00,"951,6",16,57,67.0,06:32,38.0,15:28,3129,Aeropuerto Barajas
2023-04-01,3129,MADRID AEROPUERTO,MADRID,609,"14,5","0,0","9,2",23:59,"19,8",16:00,99.0,"5,6","16,4",Varias,"7,9","954,5",Varias,"950,6",16,47,62.0,04:09,36.0,16:40,3129,Aeropuerto Barajas
2023-04-02,3129,MADRID AEROPUERTO,MADRID,609,"11,8","0,0","5,1",06:40,"18,5",16:02,99.0,"4,4","11,4",Varias,"11,5","957,2",Varias,"954,2",17,39,63.0,06:40,23.0,17:01,3129,Aeropuerto Barajas
2023-04-03,3129,MADRID AEROPUERTO,MADRID,609,"10,8","0,0","1,4",06:02,"20,3",15:30,99.0,"1,7","6,1",Varias,"10,9","955,5",00,"944,8",19,37,74.0,06:18,14.0,15:36,3129,Aeropuerto Barajas
2023-04-04,3129,MADRID AEROPUERTO,MADRID,609,"13,0","0,0","4,6",06:21,"21,4",14:51,36.0,"3,6","12,8",11:42,"12,0","951,0",Varias,"944,8",02,24,60.0,Varias,8.0,12:44,3129,Aeropuerto Barajas
2023-04-05,3129,MADRID AEROPUERTO,MADRID,609,"11,8","0,0","0,7",05:49,"22,9",16:37,34.0,"1,1","7,2",00:41,"11,3","952,1",Varias,"947,2",17,23,50.0,05:42,7.0,12:56,3129,Aeropuerto Barajas
2023-04-06,3129,MADRID AEROPUERTO,MADRID,609,"14,1","0,0","3,9",05:54,"24,3",16:53,22.0,"1,1","6,1",10:26,"12,1","951,3",Varias,"947,7",18,23,49.0,06:37,11.0,17:37,3129,Aeropuerto Barajas
2023-04-07,3129,MADRID AEROPUERTO,MADRID,609,"14,6","0,0","4,0",05:00,"25,2",16:04,99.0,"2,8","10,3",Varias,"12,0","950,6",Varias,"946,0",16,30,58.0,06:35,14.0,16:51,3129,Aeropuerto Barajas
2023-04-08,3129,MADRID AEROPUERTO,MADRID,609,"16,0","0,0","4,9",05:58,"27,0",16:02,21.0,"2,2","10,8",13:10,"12,1","950,3",Varias,"947,3",15,30,66.0,06:40,14.0,16:03,3129,Aeropuerto Barajas
2023-04-09,3129,MADRID AEROPUERTO,MADRID,609,"17,6","0,0","7,3",05:30,"27,8",15:07,21.0,"2,5","11,4",14:00,"10,4","953,5",Varias,"950,1",00,34,65.0,Varias,15.0,16:16,3129,Aeropuerto Barajas
2023-04-10,3129,MADRID AEROPUERTO,MADRID,609,"18,0","0,0","8,0",05:51,"27,9",14:58,30.0,"3,3","10,8",15:22,"11,0","955,4",Varias,"952,5",16,33,71.0,06:46,10.0,15:30,3129,Aeropuerto Barajas
2023-04-11,3129,MADRID AEROPUERTO,MADRID,609,"17,0","0,0","6,7",05:43,"27,2",15:13,25.0,"3,3","15,0",13:26,"12,0","955,0",Varias,"948,8",Varias,37,70.0,05:57,16.0,16:36,3129,Aeropuerto Barajas
2023-04-12,3129,MADRID AEROPUERTO,MADRID,609,"15,8","0,4","10,1",23:36,"21,6",11:18,28.0,"7,8","15,0",17:37,"5,1","948,8",00,"945,3",16,44,67.0,05:29,26.0,12:02,3129,Aeropuerto Barajas
2023-04-13,3129,MADRID AEROPUERTO,MADRID,609,"11,6","0,0","5,8",05:17,"17,3",15:18,99.0,"5,8","13,3",Varias,"11,2","951,6",Varias,"948,3",00,36,63.0,06:33,22.0,13:38,3129,Aeropuerto Barajas
2023-04-14,3129,MADRID AEROPUERTO,MADRID,609,"14,0","0,0","7,0",06:01,"20,9",13:18,28.0,"6,9","16,9",14:31,"6,2","950,9",Varias,"947,5",17,46,68.0,06:20,36.0,15:55,3129,Aeropuerto Barajas
2023-04-15,3129,MADRID AEROPUERTO,MADRID,609,"15,6","0,0","7,4",05:42,"23,8",14:47,99.0,"3,1","12,8",15:20,"11,8","954,2",24,"950,7",00,44,79.0,06:12,27.0,12:49,3129,Aeropuerto Barajas
2023-04-16,3129,MADRID AEROPUERTO,MADRID,609,"17,4","0,0","9,1",06:12,"25,7",15:59,35.0,"3,1","12,8",00:01,"12,2","954,3",01,"948,7",17,35,70.0,06:19,14.0,15:24,3129,Aeropuerto Barajas
2023-04-17,3129,MADRID AEROPUERTO,MADRID,609,"15,7","0,0","5,1",05:58,"26,3",15:10,11.0,"2,8","11,4",15:43,"12,2","950,0",00,"944,1",17,24,59.0,05:55,16.0,18:28,3129,Aeropuerto Barajas
2023-04-18,3129,MADRID AEROPUERTO,MADRID,609,"16,0","0,0","7,8",06:24,"24,1",16:04,13.0,"2,5","8,3",23:46,"12,1","946,9",Varias,"941,9",17,32,63.0,23:59,14.0,15:51,3129,Aeropuerto Barajas
2023-04-19,3129,MADRID AEROPUERTO,MADRID,609,"16,4","0,0","7,3",05:33,"25,5",16:27,21.0,"2,8","10,3",14:17,"11,2","947,1",Varias,"942,9",18,40,79.0,Varias,18.0,15:47,3129,Aeropuerto Barajas
