fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,sol,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,idema,nombre_estacion
2025-01-19,3129,MADRID AEROPUERTO,MADRID,609,"3,0","0,6","-4,8",07:30,"10,8",15:39,22,"1,4","9,2",Varias,"8,5","954,9",00,"950,2",15,68,92,03:22,47,14:49,3129,Aeropuerto Barajas
2025-01-20,3129,MADRID AEROPUERTO,MADRID,609,"5,3","8,2","3,2",01:57,"7,4",15:58,23,"1,7","4,7",12:24,"0,0","950,7",00,"947,3",24,98,100,Varias,78,00:24,3129,Aeropuerto Barajas
2025-01-21,3129,MADRID AEROPUERTO,MADRID,609,"8,5","6,8","5,9",01:30,"11,1",17:02,19,"2,5","9,2",18:01,"0,0","947,3",00,"943,5",16,99,100,Varias,85,22:03,3129,Aeropuerto Barajas
2025-01-22,3129,MADRID AEROPUERTO,MADRID,609,"10,9","5,3","8,7",02:09,"13,1",14:07,19,"4,2","11,4",11:29,"0,3","945,1",Varias,"941,6",04,85,100,Varias,73,14:14,3129,Aeropuerto Barajas
2025-01-23,3129,MADRID AEROPUERTO,MADRID,609,"11,6","0,9","7,9",06:36,"15,4",14:30,20,"1,7","8,3",13:21,"1,9","952,2",Varias,"945,0",00,92,100,Varias,70,15:20,3129,Aeropuerto Barajas
2025-01-24,3129,MADRID AEROPUERTO,MADRID,609,"11,0","0,1","8,4",03:02,"13,6",13:16,21,"3,9","13,9",13:43,"0,0","953,8",Varias,"949,4",24,84,100,Varias,68,14:55,3129,Aeropuerto Barajas
2025-01-25,3129,MADRID AEROPUERTO,MADRID,609,"9,8","0,5","6,6",23:01,"12,9",14:55,21,"3,1","16,1",15:13,"2,5","952,9",Varias,"947,5",05,86,97,08:01,71,14:59,3129,Aeropuerto Barajas
2025-01-26,3129,MADRID AEROPUERTO,MADRID,609,"8,6","3,9","4,3",05:27,"12,9",23:29,21,"2,8","12,8",21:01,"0,1","953,0",Varias,"944,0",24,86,100,Varias,77,13:05,3129,Aeropuerto Barajas
2025-01-27,3129,MADRID AEROPUERTO,MADRID,609,"11,4","1,2","7,1",23:49,"15,6",13:12,22,"8,9","20,0",14:12,"3,6","947,0",Varias,"939,9",15,81,100,06:19,61,15:18,3129,Aeropuerto Barajas
2025-01-28,3129,MADRID AEROPUERTO,MADRID,609,"8,6","0,0","5,5",08:09,"11,6",13:55,27,"7,2","16,4",Varias,"6,2","957,3",24,"945,9",01,61,85,07:42,45,14:03,3129,Aeropuerto Barajas
2025-01-29,3129,MADRID AEROPUERTO,MADRID,609,"6,0","4,8","3,5",23:20,"8,6",16:08,19,"4,4","16,9",13:02,"0,0","956,9",00,"942,8",18,89,100,Varias,62,00:04,3129,Aeropuerto Barajas
2025-01-30,3129,MADRID AEROPUERTO,MADRID,609,"6,6","0,1","1,0",04:15,"12,2",15:27,1,"3,6","15,0",Varias,"8,3","959,8",Varias,"944,6",00,64,100,Varias,34,15:29,3129,Aeropuerto Barajas
2025-01-31,3129,MADRID AEROPUERTO,MADRID,609,"6,2","0,0","-0,1",07:30,"12,6",15:13,99,"1,1","8,3",Varias,"9,2","961,6",Varias,"958,7",17,55,82,23:56,32,15:44,3129,Aeropuerto Barajas
2025-02-01,3129,MADRID AEROPUERTO,MADRID,609,"6,4","0,0","-1,6",06:47,"14,4",15:33,99,"2,2","8,3",Varias,"9,1","959,0",00,"951,5",17,67,98,Varias,42,16:18,3129,Aeropuerto Barajas
2025-02-02,3129,MADRID AEROPUERTO,MADRID,609,"4,6","0,0","-1,8",07:09,"11,0",13:11,4,"1,4","9,2",23:00,"4,4","953,5",Varias,"950,3",15,72,98,05:27,49,13:13,3129,Aeropuerto Barajas
2025-02-03,3129,MADRID AEROPUERTO,MADRID,609,"7,0","0,0","1,2",07:14,"12,9",14:44,36,"1,4","6,1",00:00,"9,2","957,9",Varias,"953,5",00,61,90,07:18,38,16:03,3129,Aeropuerto Barajas
2025-02-04,3129,MADRID AEROPUERTO,MADRID,609,"6,4","0,0","-1,5",06:59,"14,2",14:42,99,"2,2","5,0",Varias,"9,3","963,3",Varias,"957,7",01,64,96,08:14,39,14:57,3129,Aeropuerto Barajas
2025-02-05,3129,MADRID AEROPUERTO,MADRID,609,"7,4","0,0","-1,7",07:01,"16,4",15:00,27,"0,3","4,7",10:20,"9,4","965,7",Varias,"961,9",16,57,99,07:42,19,15:47,3129,Aeropuerto Barajas
2025-02-06,3129,MADRID AEROPUERTO,MADRID,609,"6,2","0,0","-2,5",07:18,"14,8",15:44,22,"1,7","6,1",16:31,"9,2","963,1",00,"955,7",24,60,92,05:15,34,16:03,3129,Aeropuerto Barajas
2025-02-07,3129,MADRID AEROPUERTO,MADRID,609,"3,4","6,0","-2,4",07:12,"9,1",12:00,22,"3,3","13,9",12:38,"1,1","955,8",00,"948,2",17,86,98,13:42,61,12:04,3129,Aeropuerto Barajas
2025-02-08,3129,MADRID AEROPUERTO,MADRID,609,"6,4","0,0","0,7",07:10,"12,1",15:11,99,"2,2","6,7",Varias,"5,8","957,5",Varias,"948,8",00,81,100,Varias,50,14:36,3129,Aeropuerto Barajas
2025-02-09,3129,MADRID AEROPUERTO,MADRID,609,"7,1","0,0","0,0",07:02,"14,2",15:53,23,"0,8","4,7",13:12,"8,2","959,0",Varias,"955,5",16,81,100,Varias,60,15:45,3129,Aeropuerto Barajas
2025-02-10,3129,MADRID AEROPUERTO,MADRID,609,"9,7","0,0","5,0",04:55,"14,4",15:06,99,"0,8","5,8",Varias,"0,3","955,6",00,"950,2",16,80,100,Varias,58,14:11,3129,Aeropuerto Barajas
2025-02-11,3129,MADRID AEROPUERTO,MADRID,609,"8,8","13,8","2,9",07:10,"14,7",14:41,23,"1,9","7,2",20:13,"5,7","951,3",Varias,"946,6",24,77,100,Varias,51,14:55,3129,Aeropuerto Barajas
2025-02-12,3129,MADRID AEROPUERTO,MADRID,609,"9,1","0,0","4,0",23:53,"14,2",13:20,22,"3,1","8,3",13:10,"4,3","953,0",Varias,"945,8",02,71,100,Varias,46,16:51,3129,Aeropuerto Barajas
2025-02-13,3129,MADRID AEROPUERTO,MADRID,609,"8,0","0,0","0,3",06:43,"15,7",14:43,21,"1,7","6,7",14:05,"7,3","954,4",Varias,"951,9",16,72,100,Varias,48,14:37,3129,Aeropuerto Barajas
2025-02-14,3129,MADRID AEROPUERTO,MADRID,609,"9,6","0,0","1,9",07:07,"17,3",14:56,23,"1,7","7,8",14:23,"9,4","953,5",00,"949,2",16,70,100,Varias,46,14:52,3129,Aeropuerto Barajas
2025-02-15,3129,MADRID AEROPUERTO,MADRID,609,"9,2","0,0","1,6",06:47,"16,8",15:55,22,"0,8","6,7",14:51,"3,9","949,6",01,"944,8",15,75,100,Varias,46,15:57,3129,Aeropuerto Barajas
2025-02-16,3129,MADRID AEROPUERTO,MADRID,609,"10,4","0,0","1,9",06:54,"19,0",14:41,25,"2,2","11,4",19:56,"8,0","949,0",Varias,"945,5",03,64,100,05:14,31,15:33,3129,Aeropuerto Barajas
2025-02-17,3129,MADRID AEROPUERTO,MADRID,609,"9,5","0,0","2,9",06:03,"16,1",15:13,99,"1,7","4,2",Varias,"4,1","950,2",Varias,"946,9",17,81,100,Varias,50,16:18,3129,Aeropuerto Barajas
2025-02-18,3129,MADRID AEROPUERTO,MADRID,609,"10,8","0,0","3,9",06:55,"17,7",15:54,35,"1,4","5,0",17:13,"4,2","947,7",Varias,"943,4",16,72,100,07:28,47,16:11,3129,Aeropuerto Barajas
2025-02-19,3129,MADRID AEROPUERTO,MADRID,609,"12,0","0,0","6,4",07:27,"17,6",15:33,22,"1,9","7,2",14:07,"8,1","956,8",Varias,"947,7",00,70,99,07:39,51,15:44,3129,Aeropuerto Barajas
2025-02-20,3129,MADRID AEROPUERTO,MADRID,609,"11,1","0,0","3,9",06:03,"18,3",15:46,23,"1,7","7,8",15:01,"5,7","959,9",Varias,"956,8",00,76,100,Varias,48,15:53,3129,Aeropuerto Barajas
2025-02-21,3129,MADRID AEROPUERTO,MADRID,609,"10,8","0,6","4,6",06:57,"16,9",16:13,99,"2,5","12,8",Varias,"0,6","957,3",00,"949,0",21,75,100,Varias,46,16:36,3129,Aeropuerto Barajas
2025-02-22,3129,MADRID AEROPUERTO,MADRID,609,"10,0","0,0","5,4",23:56,"14,7",13:21,21,"0,8","12,5",00:16,"4,0","958,5",Varias,"950,0",00,73,100,Varias,43,15:32,3129,Aeropuerto Barajas
2025-02-23,3129,MADRID AEROPUERTO,MADRID,609,"8,9","0,0","0,4",06:48,"17,4",15:26,21,"1,1","6,7",18:59,"9,8","962,4",Varias,"958,4",00,60,100,07:33,34,15:53,3129,Aeropuerto Barajas
2025-02-24,3129,MADRID AEROPUERTO,MADRID,609,"9,4","0,0","2,5",05:41,"16,4",15:03,21,"3,1","10,8",15:19,"4,5","962,7",Varias,"956,9",23,67,95,06:30,46,16:03,3129,Aeropuerto Barajas
2025-02-25,3129,MADRID AEROPUERTO,MADRID,609,"9,6","0,0","4,7",23:59,"14,6",16:55,30,"5,3","12,8",11:48,"2,7","959,4",Varias,"954,7",07,57,84,08:02,39,17:47,3129,Aeropuerto Barajas
2025-02-26,3129,MADRID AEROPUERTO,MADRID,609,"7,2","0,0","-0,2",06:51,"14,7",14:59,21,"2,5","9,2",16:35,"9,3","960,3",Varias,"954,1",24,59,96,07:09,34,14:17,3129,Aeropuerto Barajas
2025-02-27,3129,MADRID AEROPUERTO,MADRID,609,"8,5","1,9","3,2",05:55,"13,8",14:19,99,"0,6","4,2",Varias,"4,2","954,1",00,"949,2",16,68,99,09:36,50,16:26,3129,Aeropuerto Barajas
2025-02-28,3129,MADRID AEROPUERTO,MADRID,609,"10,2","1,2","2,9",06:23,"17,5",15:24,5,"1,7","8,9",16:04,"4,4","950,5",00,"944,9",16,66,99,Varias,39,15:22,3129,Aeropuerto Barajas
2025-03-01,3129,MADRID AEROPUERTO,MADRID,609,"7,4","9,9","4,1",23:52,"10,7",00:00,99,"3,3","7,8",Varias,"0,0","951,9",Varias,"946,9",04,93,100,Varias,63,00:06,3129,Aeropuerto Barajas
2025-03-02,3129,MADRID AEROPUERTO,MADRID,609,"4,0","12,7","2,9",02:30,"5,2",13:21,36,"3,1","7,8",01:33,"0,0","952,7",Varias,"950,9",Varias,93,100,Varias,81,09:32,3129,Aeropuerto Barajas
2025-03-03,3129,MADRID AEROPUERTO,MADRID,609,"7,8","5,8","5,0",00:00,"10,5",12:33,99,"2,2","5,8",Varias,"0,0","950,9",00,"947,3",17,93,100,Varias,82,12:20,3129,Aeropuerto Barajas
2025-03-04,3129,MADRID AEROPUERTO,MADRID,609,"11,6","3,6","6,6",05:50,"16,5",13:43,19,"1,9","8,9",14:26,"1,2","950,4",Varias,"947,8",06,85,100,Varias,58,13:44,3129,Aeropuerto Barajas
2025-03-05,3129,MADRID AEROPUERTO,MADRID,609,"11,0","3,3","8,2",06:30,"13,8",13:49,13,"2,2","6,7",14:25,"0,0","950,2",00,"947,4",16,92,100,Varias,70,14:30,3129,Aeropuerto Barajas
2025-03-06,3129,MADRID AEROPUERTO,MADRID,609,"11,3","11,1","8,5",03:47,"14,1",12:33,99,"3,3","11,7",13:07,"0,0","947,9",Varias,"945,3",06,91,100,Varias,74,13:50,3129,Aeropuerto Barajas
2025-03-07,3129,MADRID AEROPUERTO,MADRID,609,"10,0","16,3","7,3",03:06,"12,6",14:22,19,"2,2","12,8",17:18,"0,0","947,5",00,"939,4",19,99,100,Varias,81,14:39,3129,Aeropuerto Barajas
2025-03-08,3129,MADRID AEROPUERTO,MADRID,609,"8,6","16,2","5,8",23:48,"11,5",13:17,16,"6,4","17,5",13:39,"0,0","939,9",00,"929,5",17,89,99,01:04,79,13:45,3129,Aeropuerto Barajas
2025-03-09,3129,MADRID AEROPUERTO,MADRID,609,"7,0","3,9","2,5",06:28,"11,4",14:10,21,"4,7","15,3",15:00,"2,6","934,4",Varias,"931,6",15,83,100,Varias,63,14:04,3129,Aeropuerto Barajas
2025-03-10,3129,MADRID AEROPUERTO,MADRID,609,"8,6","16,3","5,6",03:30,"11,7",14:14,18,"2,8","14,4",19:49,"0,4","935,2",Varias,"932,6",20,89,100,Varias,64,15:35,3129,Aeropuerto Barajas
2025-03-11,3129,MADRID AEROPUERTO,MADRID,609,"8,8","4,9","6,1",23:59,"11,6",12:46,18,"2,8","14,4",11:25,"0,7","936,5",Varias,"932,3",15,86,100,Varias,72,16:46,3129,Aeropuerto Barajas
2025-03-12,3129,MADRID AEROPUERTO,MADRID,609,"8,3",Ip,"2,7",06:45,"13,9",14:03,22,"4,7","15,0",15:42,"5,8","938,8",Varias,"934,1",24,80,100,Varias,62,13:58,3129,Aeropuerto Barajas
2025-03-13,3129,MADRID AEROPUERTO,MADRID,609,"8,3","2,9","4,3",23:15,"12,3",14:39,18,"2,2","10,3",17:21,"0,4","934,1",00,"926,7",15,82,100,07:36,63,14:48,3129,Aeropuerto Barajas
2025-03-14,3129,MADRID AEROPUERTO,MADRID,609,"6,9","0,0","2,4",23:58,"11,4",15:37,5,"3,9","10,8",07:55,"4,7","940,7",Varias,"930,3",04,57,97,00:02,38,16:30,3129,Aeropuerto Barajas
2025-03-15,3129,MADRID AEROPUERTO,MADRID,609,"4,8","4,2","-1,7",06:32,"11,2",13:41,99,"2,5","9,2",Varias,"4,1","947,1",Varias,"940,6",00,64,98,07:29,41,14:00,3129,Aeropuerto Barajas
2025-03-16,3129,MADRID AEROPUERTO,MADRID,609,"8,0","0,7","3,9",23:38,"12,1",14:31,21,"2,5","9,7",09:10,"2,0","949,3",Varias,"945,2",05,71,97,07:06,48,19:52,3129,Aeropuerto Barajas
2025-03-17,3129,MADRID AEROPUERTO,MADRID,609,"6,2","14,2","3,4",02:30,"9,0",20:52,12,"3,1","9,2",20:55,"0,0","949,0",00,"943,6",17,91,100,Varias,75,00:26,3129,Aeropuerto Barajas
2025-03-18,3129,MADRID AEROPUERTO,MADRID,609,"9,8","11,7","7,0",04:06,"12,7",15:47,22,"4,4","11,7",18:05,"0,1","949,3",Varias,"942,8",15,95,100,Varias,83,17:19,3129,Aeropuerto Barajas
2025-03-19,3129,MADRID AEROPUERTO,MADRID,609,"12,3","0,0","7,4",02:52,"17,2",15:01,99,"5,0","11,4",Varias,"3,1","951,2",Varias,"946,7",18,74,100,Varias,49,15:03,3129,Aeropuerto Barajas
2025-03-20,3129,MADRID AEROPUERTO,MADRID,609,"12,8","28,6","9,4",23:50,"16,2",16:30,14,"4,2","16,1",18:16,"0,0","948,8",Varias,"942,7",24,72,100,Varias,51,17:55,3129,Aeropuerto Barajas
2025-03-21,3129,MADRID AEROPUERTO,MADRID,609,"10,0","13,6","7,4",23:56,"12,5",14:02,24,"7,2","18,9",22:11,"0,5","943,4",Varias,"939,0",21,82,100,Varias,71,10:30,3129,Aeropuerto Barajas
2025-03-22,3129,MADRID AEROPUERTO,MADRID,609,"8,6","1,0","5,3",23:27,"11,8",15:27,99,"5,6","16,4",Varias,"0,6","940,9",01,"937,4",15,86,98,10:10,70,21:27,3129,Aeropuerto Barajas
2025-03-23,3129,MADRID AEROPUERTO,MADRID,609,"8,0","0,0","3,4",23:16,"12,7",13:58,99,"1,7","9,7",Varias,"6,9","945,0",Varias,"939,3",04,61,86,23:19,40,14:06,3129,Aeropuerto Barajas
2025-03-24,3129,MADRID AEROPUERTO,MADRID,609,"7,8","1,7","0,7",05:47,"14,8",13:58,36,"3,6","12,5",17:52,"4,6","952,5",Varias,"944,7",02,75,100,Varias,47,13:59,3129,Aeropuerto Barajas
2025-03-25,3129,MADRID AEROPUERTO,MADRID,609,"11,2",Ip,"5,3",06:36,"17,1",15:03,99,"2,2","8,3",Varias,"6,5","955,1",Varias,"951,9",02,66,100,Varias,41,16:05,3129,Aeropuerto Barajas
2025-03-26,3129,MADRID AEROPUERTO,MADRID,609,"9,8","0,0","2,5",06:22,"17,0",15:28,2,"2,2","8,3",19:02,"6,9","955,0",01,"950,4",16,67,100,06:59,40,14:36,3129,Aeropuerto Barajas
2025-03-27,3129,MADRID AEROPUERTO,MADRID,609,"8,8","0,0","1,2",06:20,"16,4",15:25,1,"1,4","8,3",20:56,"10,4","951,2",00,"947,2",16,66,98,06:41,40,15:36,3129,Aeropuerto Barajas
2025-03-28,3129,MADRID AEROPUERTO,MADRID,609,"10,8","0,0","3,4",05:33,"18,2",14:54,1,"2,2","9,2",16:15,"10,0","952,4",Varias,"948,4",03,57,93,05:25,31,14:22,3129,Aeropuerto Barajas
2025-03-29,3129,MADRID AEROPUERTO,MADRID,609,"10,4","0,0","2,6",06:25,"18,1",13:57,36,"4,2","11,7",15:17,"11,2","953,9",Varias,"951,3",16,55,99,07:21,26,13:49,3129,Aeropuerto Barajas
2025-03-30,3129,MADRID AEROPUERTO,MADRID,609,"11,2","0,0","1,0",05:52,"21,3",16:15,6,"1,9","8,3",14:05,"11,7","954,5",Varias,"951,3",16,41,81,05:12,19,15:37,3129,Aeropuerto Barajas
2025-03-31,3129,MADRID AEROPUERTO,MADRID,609,"14,8","0,0","3,6",05:55,"26,0",17:37,99,"0,6","4,7",Varias,"11,8","953,3",00,"946,0",Varias,47,90,06:42,14,15:09,3129,Aeropuerto Barajas
