fecha,indicativo,nombre,provincia,altitud,tmed,prec,tmin,horatmin,tmax,horatmax,dir,velmedia,racha,horaracha,presMax,horaPresMax,presMin,horaPresMin,hrMedia,hrMax,horaHrMax,hrMin,horaHrMin,idema,nombre_estacion
2023-04-25,3195,"MADRID, RETIRO",MADRID,667,"20,6","0,0","13,3",06:10,"27,8",13:50,26,"1,7","7,5",14:50,"940,5",09,"937,6",Varias,43.0,84.0,06:10,21.0,18:20,3195,Madrid Retiro
2023-04-26,3195,"MADRID, RETIRO",MADRID,667,"21,2","0,0","13,5",Varias,"28,9",13:40,26,"2,5","8,9",14:00,"940,1",10,"937,1",16,33.0,67.0,05:40,18.0,Varias,3195,Madrid Retiro
2023-04-27,3195,"MADRID, RETIRO",MADRID,667,"23,2","0,0","15,7",04:10,"30,7",14:30,23,"1,7","7,8",15:00,"940,1",08,"937,2",19,29.0,55.0,03:20,15.0,15:10,3195,Madrid Retiro
2023-04-28,3195,"MADRID, RETIRO",MADRID,667,"24,8","0,0","18,7",05:20,"30,9",13:30,24,"2,2","8,3",14:20,"939,5",10,"937,1",03,29.0,50.0,23:59,17.0,13:50,3195,Madrid Retiro
2023-04-29,3195,"MADRID, RETIRO",MADRID,667,"20,9","0,5","16,3",05:30,"25,5",16:20,30,"1,7","8,6",16:40,"941,4",23,"937,9",00,50.0,77.0,11:50,28.0,17:40,3195,Madrid Retiro
2023-04-30,3195,"MADRID, RETIRO",MADRID,667,"19,2","0,0","14,1",05:40,"24,2",14:00,3,"1,9","10,0",21:20,"942,6",09,"938,8",18,43.0,71.0,04:40,29.0,Varias,3195,Madrid Retiro
2023-05-01,3195,"MADRID, RETIRO",MADRID,667,"19,4","0,0","12,1",05:30,"26,6",14:20,5,"1,7","8,6",00:10,"942,8",Varias,"940,2",18,34.0,62.0,05:30,19.0,Varias,3195,Madrid Retiro
2023-05-02,3195,"MADRID, RETIRO",MADRID,667,"20,7","0,0","13,5",05:10,"27,9",13:20,5,"1,4","7,8",04:00,"942,2",09,"938,3",16,26.0,43.0,03:20,13.0,11:00,3195,Madrid Retiro
2023-05-03,3195,"MADRID, RETIRO",MADRID,667,"22,6","0,0","16,2",05:30,"29,1",16:30,23,"2,2","10,0",17:00,"940,5",07,"935,8",17,25.0,52.0,23:50,13.0,18:10,3195,Madrid Retiro
2023-05-04,3195,"MADRID, RETIRO",MADRID,667,"20,1","0,0","14,8",05:40,"25,4",14:30,23,"3,3","10,8",13:40,"943,5",10,"939,5",00,37.0,70.0,06:30,16.0,14:40,3195,Madrid Retiro
2023-05-05,3195,"MADRID, RETIRO",MADRID,667,"19,4","0,0","12,2",05:20,"26,5",14:10,28,"1,9","8,3",14:40,"943,4",08,"938,5",24,31.0,65.0,05:50,17.0,14:10,3195,Madrid Retiro
2023-05-06,3195,"MADRID, RETIRO",MADRID,667,"20,8","0,0","13,5",Varias,"28,0",13:20,22,"2,5","9,2",11:50,"939,4",23,"936,2",18,27.0,50.0,03:20,12.0,17:10,3195,Madrid Retiro
2023-05-07,3195,"MADRID, RETIRO",MADRID,667,"21,6","0,0","16,1",05:30,"27,0",13:00,4,"2,2","7,5",23:20,"945,2",24,"939,1",00,36.0,58.0,05:50,23.0,18:20,3195,Madrid Retiro
2023-05-08,3195,"MADRID, RETIRO",MADRID,667,"21,8","0,0","14,5",05:20,"29,0",13:40,13,"2,2","9,2",14:40,"946,9",09,"943,1",19,35.0,61.0,05:40,23.0,Varias,3195,Madrid Retiro
2023-05-09,3195,"MADRID, RETIRO",MADRID,667,"22,2","0,0","17,2",04:30,"27,1",14:00,27,"2,8","10,8",13:20,"944,2",00,"941,5",17,41.0,62.0,05:30,28.0,15:30,3195,Madrid Retiro
2023-05-10,3195,"MADRID, RETIRO",MADRID,667,"19,0","0,0","13,1",05:20,"24,9",14:00,5,"1,4","10,3",Varias,"944,7",08,"939,7",17,35.0,63.0,05:30,14.0,17:10,3195,Madrid Retiro
2023-05-11,3195,"MADRID, RETIRO",MADRID,667,"16,4","0,0","10,0",05:40,"22,8",14:40,6,"3,1","9,7",18:00,"942,4",08,"938,4",16,36.0,61.0,05:20,20.0,14:50,3195,Madrid Retiro
2023-05-12,3195,"MADRID, RETIRO",MADRID,667,"14,7","0,0","10,0",05:40,"19,4",13:40,1,"3,6","12,2",14:40,"941,4",24,"937,6",14,37.0,58.0,05:40,22.0,13:10,3195,Madrid Retiro
2023-05-13,3195,"MADRID, RETIRO",MADRID,667,"14,6","0,0","8,4",04:00,"20,7",15:10,4,"2,5","9,7",20:00,"943,3",24,"940,2",17,38.0,67.0,02:10,25.0,Varias,3195,Madrid Retiro
2023-05-14,3195,"MADRID, RETIRO",MADRID,667,"14,9","1,5","9,2",05:20,"20,6",15:20,35,"2,5","9,2",16:10,"943,6",09,"941,4",16,45.0,78.0,16:30,30.0,15:10,3195,Madrid Retiro
2023-05-15,3195,"MADRID, RETIRO",MADRID,667,"15,2","0,0","8,6",05:20,"21,7",13:10,3,"2,2","11,7",15:50,"943,4",00,"939,7",15,39.0,74.0,05:20,23.0,12:50,3195,Madrid Retiro
2023-05-16,3195,"MADRID, RETIRO",MADRID,667,"16,0","0,0","9,7",04:40,"22,4",13:10,8,"2,2","11,4",22:10,"942,1",00,"937,3",Varias,30.0,60.0,04:20,17.0,13:20,3195,Madrid Retiro
2023-05-17,3195,"MADRID, RETIRO",MADRID,667,"16,0","0,0","8,3",Varias,"23,8",13:40,8,"4,7","15,8",03:20,"941,4",24,"936,6",17,23.0,54.0,04:50,11.0,17:20,3195,Madrid Retiro
2023-05-18,3195,"MADRID, RETIRO",MADRID,667,"16,1","0,0","9,6",04:10,"22,6",14:10,4,"3,3","14,2",01:00,"942,4",23,"938,0",18,29.0,56.0,06:10,11.0,14:30,3195,Madrid Retiro
2023-05-19,3195,"MADRID, RETIRO",MADRID,667,"15,8","0,0","9,7",05:30,"21,8",14:20,5,"3,6","12,2",01:00,"942,2",Varias,"937,9",18,31.0,49.0,06:30,19.0,Varias,3195,Madrid Retiro
2023-05-20,3195,"MADRID, RETIRO",MADRID,667,"14,6","0,0","8,8",05:30,"20,5",13:20,3,"1,9","12,2",23:00,"940,5",00,"933,8",18,37.0,59.0,05:10,26.0,15:40,3195,Madrid Retiro
2023-05-21,3195,"MADRID, RETIRO",MADRID,667,"16,3","0,9","11,1",03:50,"21,5",15:10,13,"3,1","11,4",13:10,"935,9",07,"932,8",17,51.0,74.0,07:50,31.0,14:50,3195,Madrid Retiro
2023-05-22,3195,"MADRID, RETIRO",MADRID,667,"18,8","0,7","13,6",06:00,"23,9",13:10,13,"2,8","11,1",16:30,"937,6",23,"933,9",15,40.0,91.0,21:50,26.0,14:10,3195,Madrid Retiro
2023-05-23,3195,"MADRID, RETIRO",MADRID,667,"19,4","4,8","13,5",Varias,"25,2",14:20,99,"3,1","11,1",Varias,"938,9",21,"934,1",15,64.0,94.0,20:00,28.0,14:30,3195,Madrid Retiro
2023-05-24,3195,"MADRID, RETIRO",MADRID,667,"19,2","0,0","13,4",03:10,"25,1",13:50,11,"1,7","8,9",15:50,"940,3",23,"936,9",16,58.0,86.0,00:00,34.0,13:30,3195,Madrid Retiro
2023-05-25,3195,"MADRID, RETIRO",MADRID,667,"19,3","18,8","13,5",05:30,"25,1",13:00,26,"2,2","12,5",13:30,"940,4",09,"935,2",17,55.0,87.0,Varias,39.0,12:50,3195,Madrid Retiro
2023-05-26,3195,"MADRID, RETIRO",MADRID,667,"15,0","6,3","12,1",04:20,"17,9",13:10,14,"3,1","8,1",08:50,"941,6",22,"937,1",00,87.0,99.0,05:30,69.0,13:10,3195,Madrid Retiro
2023-05-27,3195,"MADRID, RETIRO",MADRID,667,"17,4","10,4","13,3",23:00,"21,5",12:40,16,"1,4","11,4",21:20,"941,5",00,"938,1",18,68.0,97.0,23:30,51.0,12:40,3195,Madrid Retiro
2023-05-28,3195,"MADRID, RETIRO",MADRID,667,"15,4","7,4","12,4",23:59,"18,5",16:40,14,"1,7","8,9",17:10,"939,7",00,"936,0",16,91.0,99.0,Varias,61.0,16:10,3195,Madrid Retiro
2023-05-29,3195,"MADRID, RETIRO",MADRID,667,"18,0","7,2","12,4",00:00,"23,5",14:20,24,"1,1","9,4",15:20,"938,3",22,"935,0",16,79.0,99.0,Varias,42.0,15:00,3195,Madrid Retiro
2023-05-30,3195,"MADRID, RETIRO",MADRID,667,"17,8","0,6","12,4",04:00,"23,2",12:50,26,"1,9","9,4",15:00,"940,4",23,"937,5",03,76.0,99.0,00:00,47.0,12:40,3195,Madrid Retiro
2023-05-31,3195,"MADRID, RETIRO",MADRID,667,"18,9","0,0","12,6",05:00,"25,2",14:10,99,"1,7","7,2",Varias,"940,3",08,"936,5",16,59.0,97.0,03:30,37.0,15:20,3195,Madrid Retiro
2023-06-01,3195,"MADRID, RETIRO",MADRID,667,"19,3","8,3","13,5",23:50,"25,1",12:10,31,"1,4","12,2",14:30,"938,5",00,"934,4",15,67.0,95.0,23:00,36.0,13:10,3195,Madrid Retiro
2023-06-02,3195,"MADRID, RETIRO",MADRID,667,"18,8","1,0","13,5",03:30,"24,1",14:00,9,"1,4","10,8",18:10,"938,2",21,"934,6",16,64.0,92.0,Varias,40.0,14:00,3195,Madrid Retiro
2023-06-03,3195,"MADRID, RETIRO",MADRID,667,"19,4","0,2","13,4",05:10,"25,3",14:10,9,"2,2","10,8",18:00,"938,5",Varias,"935,1",17,59.0,96.0,05:40,35.0,15:30,3195,Madrid Retiro
2023-06-04,3195,"MADRID, RETIRO",MADRID,667,"20,9","0,0","15,2",05:00,"26,6",14:40,10,"0,6","8,3",18:50,"939,2",24,"936,4",17,56.0,84.0,05:20,34.0,15:40,3195,Madrid Retiro
2023-06-05,3195,"MADRID, RETIRO",MADRID,667,"22,0","4,5","16,1",05:10,"28,0",13:20,14,"2,8","10,3",18:00,"939,7",22,"936,5",15,57.0,89.0,16:20,33.0,13:40,3195,Madrid Retiro
2023-06-06,3195,"MADRID, RETIRO",MADRID,667,"22,0","2,9","15,5",04:40,"28,5",15:10,14,"1,7","7,5",23:40,"939,3",00,"935,3",18,52.0,88.0,04:50,34.0,17:10,3195,Madrid Retiro
2023-06-07,3195,"MADRID, RETIRO",MADRID,667,"18,9","9,8","15,8",07:30,"22,0",00:00,15,"1,9","8,6",01:00,"937,9",10,"935,6",03,89.0,98.0,Varias,53.0,00:10,3195,Madrid Retiro
2023-06-08,3195,"MADRID, RETIRO",MADRID,667,"18,1","3,3","15,9",07:00,"20,3",17:20,16,"1,9","6,1",11:50,"937,0",00,"933,2",17,86.0,99.0,08:30,73.0,17:20,3195,Madrid Retiro
2023-06-09,3195,"MADRID, RETIRO",MADRID,667,"19,4","0,0","14,6",05:50,"24,1",14:30,27,"2,5","9,7",15:50,"938,3",23,"934,2",01,64.0,98.0,00:00,46.0,14:20,3195,Madrid Retiro
2023-06-10,3195,"MADRID, RETIRO",MADRID,667,"21,6","0,0","16,3",04:40,"26,8",15:00,26,"1,9","8,1",12:20,"939,2",10,"936,8",17,60.0,92.0,04:30,34.0,15:10,3195,Madrid Retiro
2023-06-11,3195,"MADRID, RETIRO",MADRID,667,"22,4","0,0","16,9",05:30,"27,9",14:00,21,"2,5","10,3",15:30,"939,0",23,"936,7",15,44.0,83.0,05:30,28.0,15:10,3195,Madrid Retiro
2023-06-12,3195,"MADRID, RETIRO",MADRID,667,"22,7","1,8","17,1",04:30,"28,3",13:30,4,"3,3","9,7",22:50,"938,7",00,"933,8",17,46.0,72.0,06:10,32.0,16:10,3195,Madrid Retiro
2023-06-13,3195,"MADRID, RETIRO",MADRID,667,"19,8","0,1","15,1",05:20,"24,4",11:00,24,"1,9","9,2",10:40,"937,6",Varias,"933,8",Varias,58.0,94.0,03:20,32.0,15:10,3195,Madrid Retiro
2023-06-14,3195,"MADRID, RETIRO",MADRID,667,"21,3","0,0","15,6",05:10,"27,0",14:10,3,"1,1","6,7",23:30,"942,1",24,"937,5",00,49.0,74.0,05:00,37.0,14:00,3195,Madrid Retiro
2023-06-15,3195,"MADRID, RETIRO",MADRID,667,"24,2","0,0","17,9",04:40,"30,4",14:10,4,"2,2","6,4",06:20,"943,7",10,"940,9",18,40.0,67.0,02:00,26.0,14:40,3195,Madrid Retiro
2023-06-16,3195,"MADRID, RETIRO",MADRID,667,"26,2","0,0","19,9",05:40,"32,5",14:20,4,"1,9","7,5",02:50,"942,9",Varias,"939,1",19,35.0,55.0,Varias,24.0,14:30,3195,Madrid Retiro
2023-06-17,3195,"MADRID, RETIRO",MADRID,667,"27,4","0,0","20,9",05:40,"34,0",12:50,23,"2,5","11,7",16:40,"939,3",07,"934,4",17,37.0,65.0,05:40,24.0,16:20,3195,Madrid Retiro
2023-06-18,3195,"MADRID, RETIRO",MADRID,667,"25,6","2,6","20,3",04:30,"30,8",14:10,29,"2,5","8,1",18:20,"936,5",08,"933,2",17,43.0,69.0,04:10,32.0,14:10,3195,Madrid Retiro
2023-06-19,3195,"MADRID, RETIRO",MADRID,667,"24,2","0,5","18,5",05:00,"29,9",14:40,16,"1,9","12,5",18:40,"936,1",09,"931,9",17,52.0,94.0,03:40,33.0,16:50,3195,Madrid Retiro
2023-06-20,3195,"MADRID, RETIRO",MADRID,667,"23,3","0,0","19,2",05:40,"27,4",13:30,23,"1,9","9,2",Varias,"938,0",23,"933,9",02,51.0,73.0,06:40,39.0,16:30,3195,Madrid Retiro
2023-06-21,3195,"MADRID, RETIRO",MADRID,667,"22,2","7,5","16,2",21:40,"28,3",12:10,18,"2,2","11,1",20:10,"941,7",23,"935,7",17,52.0,95.0,23:50,34.0,15:20,3195,Madrid Retiro
2023-06-22,3195,"MADRID, RETIRO",MADRID,667,"22,2","0,0","15,4",03:00,"29,0",15:20,21,"1,4","5,3",12:40,"946,3",23,"941,3",01,56.0,97.0,Varias,33.0,15:20,3195,Madrid Retiro
2023-06-23,3195,"MADRID, RETIRO",MADRID,667,"25,9","0,0","19,6",05:30,"32,2",14:50,4,"1,9","7,5",04:20,"947,7",08,"944,4",24,43.0,72.0,05:40,27.0,14:00,3195,Madrid Retiro
2023-06-24,3195,"MADRID, RETIRO",MADRID,667,"27,6","0,0","21,1",05:30,"34,2",15:10,6,"1,1","6,1",02:20,"944,8",08,"940,8",18,37.0,64.0,07:20,23.0,15:30,3195,Madrid Retiro
2023-06-25,3195,"MADRID, RETIRO",MADRID,667,"30,0","0,0","23,1",04:10,"37,0",15:00,5,"1,9","11,1",19:30,"943,6",23,"940,7",17,33.0,60.0,02:40,16.0,19:00,3195,Madrid Retiro
2023-06-26,3195,"MADRID, RETIRO",MADRID,667,"29,6","0,0","22,3",04:10,"37,0",14:10,8,"1,7","8,9",21:50,"943,8",03,"939,8",17,31.0,56.0,04:00,12.0,16:40,3195,Madrid Retiro
2023-06-27,3195,"MADRID, RETIRO",MADRID,667,"28,6","0,0","22,3",06:10,"34,9",15:00,4,"1,7","6,9",23:00,"941,8",00,"938,0",18,40.0,66.0,06:10,20.0,17:00,3195,Madrid Retiro
2023-06-28,3195,"MADRID, RETIRO",MADRID,667,"28,9","0,0","22,9",06:10,"34,9",15:00,28,"2,2","8,1",17:40,"939,7",09,"937,0",17,36.0,62.0,06:40,19.0,19:00,3195,Madrid Retiro
2023-06-29,3195,"MADRID, RETIRO",MADRID,667,"28,1","0,0","19,6",23:59,"36,6",14:00,4,"2,8","12,5",21:20,"941,7",24,"936,3",15,33.0,69.0,04:40,16.0,Varias,3195,Madrid Retiro
2023-06-30,3195,"MADRID, RETIRO",MADRID,667,"23,0","0,0","16,7",05:20,"29,3",15:20,3,"2,5","13,3",00:10,"943,5",07,"940,3",17,36.0,65.0,04:20,24.0,15:00,3195,Madrid Retiro
2023-07-01,3195,"MADRID, RETIRO",MADRID,667,"24,8","0,0","17,9",05:40,"31,7",14:00,4,"1,4","8,6",23:10,"943,6",08,"939,2",19,38.0,62.0,07:20,25.0,14:50,3195,Madrid Retiro
2023-07-02,3195,"MADRID, RETIRO",MADRID,667,"27,4","0,0","20,2",05:50,"34,7",14:40,4,"3,1","9,2",04:00,"942,2",08,"938,7",20,40.0,65.0,07:10,22.0,15:20,3195,Madrid Retiro
2023-07-03,3195,"MADRID, RETIRO",MADRID,667,"28,7","0,0","22,3",04:50,"35,1",14:40,23,"3,1","13,1",12:50,"940,6",08,"938,0",17,33.0,62.0,06:30,15.0,15:30,3195,Madrid Retiro
2023-07-04,3195,"MADRID, RETIRO",MADRID,667,"27,0","0,0","20,5",05:00,"33,5",12:50,33,"2,8","8,9",18:00,"941,6",24,"939,1",18,36.0,77.0,04:40,12.0,14:00,3195,Madrid Retiro
2023-07-05,3195,"MADRID, RETIRO",MADRID,667,"27,2","0,0","21,3",05:10,"33,0",14:20,24,"2,2","9,7",15:30,"942,0",08,"937,2",18,26.0,44.0,06:30,13.0,14:30,3195,Madrid Retiro
2023-07-06,3195,"MADRID, RETIRO",MADRID,667,"27,6","0,0","21,6",07:10,"33,7",14:40,25,"1,9","9,7",15:50,"938,3",07,"935,5",17,39.0,80.0,07:00,16.0,14:20,3195,Madrid Retiro
2023-07-07,3195,"MADRID, RETIRO",MADRID,667,"27,8","0,0","21,4",05:40,"34,2",13:50,26,"2,5","10,6",15:50,"939,5",24,"936,0",16,36.0,75.0,04:30,13.0,17:30,3195,Madrid Retiro
2023-07-08,3195,"MADRID, RETIRO",MADRID,667,"26,2","0,0","19,7",04:40,"32,7",14:50,26,"1,9","8,9",15:00,"942,7",23,"939,4",00,29.0,55.0,06:30,16.0,13:00,3195,Madrid Retiro
2023-07-09,3195,"MADRID, RETIRO",MADRID,667,"26,8","0,0","19,3",06:00,"34,2",14:40,25,"1,7","8,9",16:00,"945,2",11,"942,5",00,29.0,60.0,06:00,15.0,16:40,3195,Madrid Retiro
2023-07-10,3195,"MADRID, RETIRO",MADRID,667,"29,6","0,0","21,5",04:40,"37,8",14:20,27,"1,7","6,9",16:00,"945,1",08,"940,7",Varias,25.0,43.0,04:20,15.0,16:10,3195,Madrid Retiro
2023-07-11,3195,"MADRID, RETIRO",MADRID,667,"30,8","0,0","23,6",06:00,"38,0",13:30,24,"3,9","11,4",13:10,"940,7",00,"938,5",17,25.0,49.0,06:50,13.0,13:40,3195,Madrid Retiro
2023-07-12,3195,"MADRID, RETIRO",MADRID,667,"27,2","0,0","21,3",06:10,"33,2",14:50,25,"2,5","10,0",14:30,"941,6",22,"939,1",02,29.0,49.0,06:40,16.0,14:50,3195,Madrid Retiro
2023-07-13,3195,"MADRID, RETIRO",MADRID,667,"28,2","0,0","21,4",05:20,"35,1",14:40,25,"1,7","7,5",15:30,"943,4",08,"939,9",19,30.0,55.0,06:00,17.0,16:10,3195,Madrid Retiro
2023-07-14,3195,"MADRID, RETIRO",MADRID,667,"29,8","0,0","22,8",05:30,"36,8",14:00,16,"2,8","10,8",11:40,"941,0",07,"936,8",19,36.0,73.0,06:50,15.0,14:30,3195,Madrid Retiro
2023-07-15,3195,"MADRID, RETIRO",MADRID,667,"26,7","0,0","21,1",06:10,"32,3",14:30,23,"3,6","11,1",14:30,"939,2",Varias,"936,8",Varias,36.0,63.0,06:10,18.0,14:40,3195,Madrid Retiro
2023-07-16,3195,"MADRID, RETIRO",MADRID,667,"27,2","0,0","20,4",05:50,"34,0",14:30,23,"2,2","7,8",13:00,"940,5",08,"938,2",Varias,27.0,47.0,01:40,17.0,13:30,3195,Madrid Retiro
2023-07-17,3195,"MADRID, RETIRO",MADRID,667,"30,4","0,0","22,2",03:20,"38,7",15:00,24,"1,7","6,1",16:40,"942,0",10,"938,7",18,31.0,57.0,08:30,16.0,16:00,3195,Madrid Retiro
2023-07-18,3195,"MADRID, RETIRO",MADRID,667,"31,8","0,0","25,0",05:40,"38,5",14:00,26,"2,2","9,7",14:10,"943,4",10,"940,2",02,28.0,60.0,06:10,14.0,Varias,3195,Madrid Retiro
2023-07-19,3195,"MADRID, RETIRO",MADRID,667,"31,4","0,0","25,3",06:00,"37,5",14:30,26,"3,6","12,5",15:20,"942,8",08,"938,8",24,24.0,41.0,06:00,16.0,12:00,3195,Madrid Retiro
2023-07-20,3195,"MADRID, RETIRO",MADRID,667,"28,6","0,0","20,9",05:40,"36,4",14:10,23,"3,3","10,8",12:00,"939,0",08,"935,7",18,23.0,47.0,06:50,10.0,13:30,3195,Madrid Retiro
2023-07-21,3195,"MADRID, RETIRO",MADRID,667,"26,3","0,0","20,7",04:50,"31,9",14:30,28,"2,2","9,7",16:40,"939,3",24,"936,8",17,28.0,52.0,04:50,13.0,16:20,3195,Madrid Retiro
2023-07-22,3195,"MADRID, RETIRO",MADRID,667,"25,5","0,0","19,3",05:40,"31,7",14:40,5,"1,7","8,3",00:20,"941,5",10,"938,7",17,36.0,61.0,07:00,21.0,Varias,3195,Madrid Retiro
2023-07-23,3195,"MADRID, RETIRO",MADRID,667,"28,0","0,0","19,8",05:40,"36,3",14:30,23,"2,5","10,6",14:50,"940,3",08,"936,2",17,24.0,56.0,08:10,12.0,Varias,3195,Madrid Retiro
2023-07-24,3195,"MADRID, RETIRO",MADRID,667,"25,8","0,0","19,2",06:10,"32,5",13:40,23,"2,8","10,6",13:20,"938,4",24,"934,7",15,30.0,49.0,06:20,21.0,12:00,3195,Madrid Retiro
2023-07-25,3195,"MADRID, RETIRO",MADRID,667,"24,6","0,0","17,4",05:10,"31,9",Varias,28,"2,2","8,6",17:40,"940,7",24,"937,8",17,29.0,62.0,04:50,14.0,16:20,3195,Madrid Retiro
2023-07-26,3195,"MADRID, RETIRO",MADRID,667,"25,5","0,0","18,1",06:10,"32,9",14:20,5,"1,7","6,7",00:10,"942,8",Varias,"938,5",Varias,30.0,52.0,05:40,16.0,14:00,3195,Madrid Retiro
2023-07-27,3195,"MADRID, RETIRO",MADRID,667,"27,7","0,0","21,2",06:40,"34,2",13:40,27,"3,1","11,1",14:30,"939,4",08,"936,4",18,32.0,61.0,07:30,11.0,15:40,3195,Madrid Retiro
2023-07-28,3195,"MADRID, RETIRO",MADRID,667,"26,9","0,0","19,8",05:30,"34,0",14:40,27,"1,9","8,9",15:10,"940,2",09,"937,2",17,27.0,56.0,06:20,12.0,17:10,3195,Madrid Retiro
2023-07-29,3195,"MADRID, RETIRO",MADRID,667,"28,8","0,0","21,0",05:20,"36,6",14:10,26,"2,5","10,8",13:30,"940,3",09,"937,6",17,25.0,51.0,03:50,18.0,14:30,3195,Madrid Retiro
2023-07-30,3195,"MADRID, RETIRO",MADRID,667,"29,6","0,0","22,4",05:50,"36,8",14:00,22,"2,5","8,6",15:30,"942,4",09,"939,9",17,28.0,51.0,03:20,15.0,15:30,3195,Madrid Retiro
2023-07-31,3195,"MADRID, RETIRO",MADRID,667,"30,0","0,0","23,4",06:00,"36,6",13:10,32,"2,2","7,8",19:40,"942,4",08,"938,1",18,30.0,53.0,05:40,15.0,17:10,3195,Madrid Retiro
2023-08-01,3195,"MADRID, RETIRO",MADRID,667,"28,9","0,0","21,2",06:10,"36,6",14:10,30,"1,4","6,1",01:50,"940,6",Varias,"936,7",18,26.0,53.0,05:10,12.0,13:40,3195,Madrid Retiro
2023-08-02,3195,"MADRID, RETIRO",MADRID,667,"28,9","0,0","22,1",05:50,"35,7",14:00,35,"3,3","10,3",18:40,"937,7",00,"934,6",17,27.0,57.0,06:20,15.0,12:50,3195,Madrid Retiro
2023-08-03,3195,"MADRID, RETIRO",MADRID,667,"26,8","0,0","20,9",23:59,"32,8",14:10,5,"2,2","10,8",23:59,"941,1",24,"936,4",16,30.0,64.0,05:20,13.0,15:40,3195,Madrid Retiro
2023-08-04,3195,"MADRID, RETIRO",MADRID,667,"22,4","0,0","15,8",05:50,"29,0",14:20,4,"3,3","11,4",00:40,"946,1",24,"941,1",00,31.0,53.0,02:40,17.0,15:20,3195,Madrid Retiro
2023-08-05,3195,"MADRID, RETIRO",MADRID,667,"24,3","0,0","15,6",05:50,"33,0",14:50,9,"1,4","7,5",00:20,"946,1",00,"940,6",18,32.0,61.0,Varias,15.0,14:30,3195,Madrid Retiro
2023-08-06,3195,"MADRID, RETIRO",MADRID,667,"28,2","0,0","20,1",06:30,"36,3",14:30,99,"3,3","10,0",Varias,"942,8",08,"939,0",18,28.0,53.0,07:10,10.0,Varias,3195,Madrid Retiro
2023-08-07,3195,"MADRID, RETIRO",MADRID,667,"27,8","0,0","19,0",06:00,"36,5",14:40,5,"1,7","9,2",00:20,"943,2",09,"939,0",18,22.0,39.0,22:50,17.0,15:30,3195,Madrid Retiro
2023-08-08,3195,"MADRID, RETIRO",MADRID,667,"30,2","0,0","22,6",06:20,"37,8",14:40,99,"1,9","6,7",Varias,"941,4",07,"938,3",18,28.0,56.0,08:20,17.0,Varias,3195,Madrid Retiro
2023-08-09,3195,"MADRID, RETIRO",MADRID,667,"31,8","0,0","24,2",05:20,"39,5",14:30,26,"1,1","9,2",17:00,"943,0",22,"939,7",01,27.0,45.0,05:00,16.0,16:20,3195,Madrid Retiro
2023-08-10,3195,"MADRID, RETIRO",MADRID,667,"30,4","0,0","22,8",06:50,"38,0",14:40,26,"1,9","8,3",13:40,"945,2",24,"942,5",03,24.0,54.0,06:40,10.0,15:30,3195,Madrid Retiro
2023-08-11,3195,"MADRID, RETIRO",MADRID,667,"31,2","0,0","23,5",04:10,"38,8",14:30,24,"1,7","6,1",17:30,"946,6",09,"942,7",18,19.0,41.0,04:10,12.0,14:30,3195,Madrid Retiro
2023-08-12,3195,"MADRID, RETIRO",MADRID,667,"30,6","0,0","23,4",03:40,"37,9",14:20,24,"1,4","6,7",13:50,"944,1",09,"939,8",18,27.0,45.0,07:40,16.0,Varias,3195,Madrid Retiro
2023-08-13,3195,"MADRID, RETIRO",MADRID,667,"30,6","0,0","23,4",06:00,"37,8",14:10,14,"2,8","9,7",15:30,"941,0",Varias,"936,3",17,33.0,67.0,07:10,11.0,18:10,3195,Madrid Retiro
2023-08-14,3195,"MADRID, RETIRO",MADRID,667,"29,2","0,0","22,3",05:20,"36,2",14:20,21,"2,2","8,1",11:00,"939,0",09,"936,6",17,26.0,51.0,06:40,10.0,17:40,3195,Madrid Retiro
2023-08-15,3195,"MADRID, RETIRO",MADRID,667,"28,4","0,0","20,3",05:20,"36,6",13:40,20,"1,7","7,5",14:30,"939,8",08,"936,7",18,21.0,43.0,06:40,12.0,14:30,3195,Madrid Retiro
2023-08-16,3195,"MADRID, RETIRO",MADRID,667,"28,1","0,0","19,9",05:50,"36,3",14:10,22,"1,9","8,1",14:30,"939,9",08,"936,8",18,24.0,52.0,07:40,14.0,14:30,3195,Madrid Retiro
2023-08-17,3195,"MADRID, RETIRO",MADRID,667,"28,6","0,0","20,9",05:20,"36,2",14:20,26,"1,9","7,8",15:10,"939,4",09,"936,6",18,25.0,48.0,05:10,15.0,11:50,3195,Madrid Retiro
2023-08-18,3195,"MADRID, RETIRO",MADRID,667,"27,5","0,0","20,6",06:20,"34,4",14:10,24,"2,5","9,7",16:40,"940,5",23,"937,8",01,26.0,46.0,07:00,13.0,16:20,3195,Madrid Retiro
2023-08-19,3195,"MADRID, RETIRO",MADRID,667,"29,0","0,0","21,3",06:40,"36,7",14:20,23,"1,4","6,4",13:40,"943,2",Varias,"940,3",00,27.0,52.0,04:10,16.0,14:20,3195,Madrid Retiro
2023-08-20,3195,"MADRID, RETIRO",MADRID,667,"29,9","0,0","21,8",06:20,"38,0",14:00,22,"1,4","5,3",13:30,"944,7",10,"942,1",18,27.0,52.0,06:40,11.0,Varias,3195,Madrid Retiro
2023-08-21,3195,"MADRID, RETIRO",MADRID,667,"32,5","0,0","25,0",05:00,"40,0",14:00,15,"1,4","6,9",23:20,"945,2",09,"941,3",17,26.0,50.0,03:30,16.0,Varias,3195,Madrid Retiro
