fecha,indicativo,nombre,provincia,altitud,prec,idema,nombre_estacion,hrMax,horaHrMax,hrMin,horaHrMin,hrMedia
2024-07-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,70,05:50,25,16:00,
2024-07-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,67,05:40,19,14:50,
2024-07-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,64,05:40,14,13:50,
2024-07-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,60,05:20,11,16:50,
2024-07-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,,,,,
2024-07-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,67,06:00,24,00:00,
2024-07-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,,,,,
2024-07-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,59,05:10,12,16:40,
2024-07-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,69,04:50,13,14:00,
2024-07-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,56,05:30,10,Varias,
2024-07-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,48,23:30,14,14:20,
2024-07-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,68,06:00,13,Varias,
2024-07-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,,,,,
2024-07-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,43,04:30,11,13:20,
2024-07-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,41,05:00,13,Varias,
2024-07-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,37,Varias,11,Varias,
2024-07-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,54,04:40,18,16:30,
2024-07-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,52,Varias,16,Varias,
2024-07-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,41,03:40,14,15:00,
2024-07-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,43,04:50,20,15:50,
2024-07-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,49,05:30,15,15:30,
2024-07-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,54,06:00,11,13:30,25
2024-08-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,,,,,
2024-08-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"12,0",3194U,Ciudad Universitaria,99,13:20,24,Varias,
2024-08-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,71,06:10,18,14:00,
2024-08-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,47,04:30,15,18:20,
2024-08-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,38,07:20,10,16:20,
2024-08-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,46,06:10,11,15:50,
2024-08-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,57,05:40,10,16:10,
2024-08-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,54,06:20,10,16:00,
2024-08-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,45,06:10,11,14:50,
2024-08-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,37,04:30,11,Varias,
2024-08-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,40,05:30,13,Varias,
2024-08-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,48,05:40,14,16:50,
2024-08-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,55,Varias,22,17:00,
2024-08-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,76,05:40,24,16:50,
2024-08-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,62,Varias,16,16:00,
2024-08-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,65,06:00,14,18:50,
2024-08-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,49,06:30,13,18:00,
2024-08-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,57,06:20,20,16:30,
2024-08-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,49,06:10,15,16:50,
2024-08-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,46,04:30,16,Varias,
2024-08-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,57,Varias,14,16:10,
2024-08-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,57,05:50,16,15:50,
2024-08-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,45,23:00,14,16:30,
2024-08-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,61,06:20,17,15:30,
2024-08-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,67,Varias,17,Varias,
2024-08-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,64,07:50,22,17:10,
2024-08-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,64,06:40,14,15:20,
2024-08-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,3",3194U,Ciudad Universitaria,53,05:30,18,14:10,
2024-08-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"3,0",3194U,Ciudad Universitaria,99,Varias,46,Varias,
2024-08-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,3",3194U,Ciudad Universitaria,89,01:50,39,16:00,
2024-08-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,7",3194U,Ciudad Universitaria,94,07:20,47,15:50,64
2024-09-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,97,06:20,28,Varias,
2024-09-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,89,05:30,20,16:50,
2024-09-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,88,06:20,22,16:40,
2024-09-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,81,05:00,35,Varias,
2024-09-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,76,05:50,23,18:40,
2024-09-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,71,04:50,15,Varias,
2024-09-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,68,05:50,16,12:30,
2024-09-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,65,05:40,21,15:40,
2024-09-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,71,06:40,17,Varias,
2024-09-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,79,05:40,18,14:00,
2024-09-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,,,,,
2024-09-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,66,05:40,20,12:30,
2024-09-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,69,04:20,21,14:20,
2024-09-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,57,23:59,24,17:00,
2024-09-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,72,06:00,10,Varias,
2024-09-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,,,,,
2024-09-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,49,06:30,17,15:30,
2024-09-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,74,Varias,23,17:00,
2024-09-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,9",3194U,Ciudad Universitaria,99,Varias,51,14:30,
2024-09-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,3",3194U,Ciudad Universitaria,99,Varias,58,16:40,
2024-09-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,98,05:40,45,14:40,
2024-09-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,06:40,31,14:30,
2024-09-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,94,06:10,29,Varias,
2024-09-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,70,23:40,27,11:40,
2024-09-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,95,23:50,58,15:40,
2024-09-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,00:30,55,12:40,
2024-09-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,98,04:00,25,13:30,
2024-09-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,77,06:40,17,14:50,
2024-09-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,81,06:20,17,16:30,
2024-09-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,79,06:20,16,15:00,39
2024-10-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,75,06:10,20,Varias,
2024-10-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,2",3194U,Ciudad Universitaria,86,18:40,46,13:00,
2024-10-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,2",3194U,Ciudad Universitaria,86,04:00,20,14:00,
2024-10-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,77,06:20,33,15:30,
2024-10-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,96,06:10,37,Varias,
2024-10-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,88,06:50,49,15:30,
2024-10-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,7",3194U,Ciudad Universitaria,99,Varias,42,12:10,
2024-10-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,3",3194U,Ciudad Universitaria,99,Varias,75,12:40,
2024-10-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"9,2",3194U,Ciudad Universitaria,99,Varias,75,Varias,
2024-10-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,90,00:40,32,13:50,
2024-10-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"5,8",3194U,Ciudad Universitaria,99,22:50,44,13:00,
2024-10-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"33,0",3194U,Ciudad Universitaria,99,Varias,93,Varias,
2024-10-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,54,14:50,
2024-10-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,65,15:10,
2024-10-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"20,5",3194U,Ciudad Universitaria,99,Varias,81,11:10,
2024-10-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"13,9",3194U,Ciudad Universitaria,99,Varias,57,15:20,
2024-10-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"1,2",3194U,Ciudad Universitaria,99,Varias,41,15:20,
2024-10-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,98,06:40,33,13:20,
2024-10-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,96,23:59,44,13:10,
2024-10-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,43,15:20,
2024-10-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,36,15:10,
2024-10-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,94,03:50,54,15:10,
2024-10-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,92,21:20,60,13:20,
2024-10-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,95,22:10,64,15:50,
2024-10-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"3,8",3194U,Ciudad Universitaria,97,01:00,64,15:40,
2024-10-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,91,00:30,45,Varias,
2024-10-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"6,4",3194U,Ciudad Universitaria,99,Varias,46,14:00,
2024-10-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,1",3194U,Ciudad Universitaria,99,Varias,51,Varias,
2024-10-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"61,4",3194U,Ciudad Universitaria,99,Varias,80,15:30,
2024-10-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,46,12:40,
2024-10-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"17,8",3194U,Ciudad Universitaria,99,23:50,47,15:30,69
2024-11-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,1",3194U,Ciudad Universitaria,99,Varias,64,14:20,
2024-11-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,70,Varias,
2024-11-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,53,15:40,
2024-11-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,1",3194U,Ciudad Universitaria,99,01:30,70,13:00,
2024-11-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,67,Varias,
2024-11-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,47,Varias,
2024-11-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,60,15:10,
2024-11-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,80,16:00,
2024-11-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,60,14:00,
2024-11-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,68,11:20,
2024-11-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,43,14:50,
2024-11-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,43,12:00,
2024-11-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"7,8",3194U,Ciudad Universitaria,99,13:40,60,09:50,
2024-11-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,89,03:00,68,15:40,
2024-11-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,87,Varias,70,14:40,
2024-11-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,66,11:20,
2024-11-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"1,2",3194U,Ciudad Universitaria,99,Varias,47,14:10,
2024-11-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,1",3194U,Ciudad Universitaria,99,Varias,51,14:00,
2024-11-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,72,15:30,
2024-11-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,48,14:40,
2024-11-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,69,00:40,
2024-11-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"1,0",3194U,Ciudad Universitaria,99,Varias,43,13:20,
2024-11-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,2",3194U,Ciudad Universitaria,99,Varias,82,15:10,
2024-11-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,70,Varias,
2024-11-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"8,5",3194U,Ciudad Universitaria,99,Varias,58,06:30,
2024-11-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,70,12:40,
2024-11-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,45,14:40,
2024-11-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,58,14:30,
2024-11-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,59,Varias,
2024-11-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,62,13:50,85
2024-12-01,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,70,14:00,
2024-12-02,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,5",3194U,Ciudad Universitaria,99,Varias,70,12:30,
2024-12-03,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,9",3194U,Ciudad Universitaria,99,Varias,63,15:40,
2024-12-04,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,93,23:59,36,13:30,
2024-12-05,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,50,13:50,
2024-12-06,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,60,14:30,
2024-12-07,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,32,15:20,
2024-12-08,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,92,06:10,34,14:40,
2024-12-09,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,87,23:59,42,13:20,
2024-12-10,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,40,13:50,
2024-12-11,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,85,23:30,47,11:40,
2024-12-12,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"1,9",3194U,Ciudad Universitaria,99,Varias,56,13:50,
2024-12-13,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,7",3194U,Ciudad Universitaria,99,Varias,74,15:40,
2024-12-14,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,1",3194U,Ciudad Universitaria,99,Varias,73,15:40,
2024-12-15,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,1",3194U,Ciudad Universitaria,99,Varias,44,14:40,
2024-12-16,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,42,14:20,
2024-12-17,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,54,15:00,
2024-12-18,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,53,14:40,
2024-12-19,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,60,22:30,
2024-12-20,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,40,12:50,
2024-12-21,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,39,14:00,
2024-12-22,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,48,14:40,
2024-12-23,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,06:00,36,12:30,
2024-12-24,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,23:20,45,Varias,
2024-12-25,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,41,14:20,
2024-12-26,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,50,13:40,
2024-12-27,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,62,14:30,
2024-12-28,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,59,14:20,
2024-12-29,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,50,14:20,
2024-12-30,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,53,14:20,
2024-12-31,3194U,"MADRID, CIUDAD UNIVERSITARIA",MADRID,664,"0,0",3194U,Ciudad Universitaria,99,Varias,45,15:10,75
